applicant_id,PD,risk_grade,decision,recommended_credit_limit,LGD,EAD,expected_loss,top_reason_1,top_reason_2,top_reason_3,model_used,loan_amount,annual_income,debt_to_income,credit_grade,loan_purpose,application_vintage,default_flag,interest_rate,expected_loss_rate,challenger_PD
APP-01217,0.06364023870417732,C,Review,2500.0,0.55,42000.0,1470.09,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,63200.94,0.0549,C,debt_consolidation,2023Q4,0,0.1489,0.03500214285714286,0.014871649142748886
APP-01218,0.06364023870417732,C,Review,1700.0,0.55,35109.82,1228.92,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,35109.82,41178.98,0.2963,C,home_improvement,2023Q4,0,0.1472,0.035002173181178375,0.014871649142748886
APP-01219,0.01411059176294206,A,Approve,26000.0,0.35,22582.44,111.53,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,22582.44,181329.76,0.3214,A,home_improvement,2023Q4,0,0.0793,0.004938793150784415,0.014871649142748886
APP-01220,0.06364023870417732,C,Review,6600.0,0.55,42000.0,1470.09,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,143293.15,0.4724,C,debt_consolidation,2023Q4,0,0.1449,0.03500214285714286,0.014871649142748886
APP-01221,0.06364023870417732,C,Review,7200.0,0.55,13597.11,475.93,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13597.11,66970.8,0.1458,D,medical,2023Q4,0,0.2113,0.03500229092799867,0.12751187431494337
APP-01222,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,7212.98,136832.41,0.39,E,debt_consolidation,2023Q4,1,0.3015,0.0,0.12751187431494337
APP-01223,0.01411059176294206,A,Approve,4800.0,0.35,18199.11,89.88,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,18199.11,45705.43,0.2218,A,home_improvement,2023Q4,0,0.0652,0.004938703046467656,0.014871649142748886
APP-01224,0.01411059176294206,A,Approve,7800.0,0.35,6773.49,33.45,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,6773.49,118988.71,0.4455,A,medical,2023Q4,0,0.0691,0.004938370027858608,0.014871649142748886
APP-01225,0.06364023870417732,C,Review,11800.0,0.55,14362.44,502.72,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,14362.44,104837.96,0.3968,C,medical,2023Q4,0,0.1582,0.03500240906141296,0.014871649142748886
APP-01226,0.013871429190688804,A,Approve,15300.0,0.35,13291.86,64.53,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,13291.86,96969.57,0.0881,A,debt_consolidation,2023Q4,0,0.0713,0.004854851014079294,0.014871649142748886
APP-01227,0.06364023870417732,C,Review,1400.0,0.55,13112.37,458.96,weak credit grade,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,13112.37,34134.53,0.4568,D,home_improvement,2023Q4,0,0.1853,0.03500206293751625,0.07636828644501278
APP-01228,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,weak credit grade,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,12348.51,98656.34,0.5677,D,debt_consolidation,2023Q4,0,0.2037,0.0,0.07636828644501278
APP-01229,0.06364023870417732,C,Review,8700.0,0.55,8578.96,300.28,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,8578.96,63698.67,0.2778,C,debt_consolidation,2023Q4,0,0.1546,0.03500191165362701,0.014871649142748886
APP-01230,0.06364023870417732,C,Review,3700.0,0.55,13648.49,477.73,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13648.49,48062.27,0.1434,D,medical,2023Q4,0,0.2071,0.03500240685965993,0.12751187431494337
APP-01231,0.013871429190688804,A,Approve,6300.0,0.35,11832.59,57.45,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,11832.59,40771.92,0.1533,A,home_improvement,2023Q4,0,0.0946,0.004855234568255978,0.014871649142748886
APP-01232,0.01411059176294206,A,Approve,7400.0,0.35,26035.87,128.58,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,26035.87,69319.83,0.244,B,home_improvement,2023Q4,0,0.0883,0.004938571286459796,0.014871649142748886
APP-01233,0.013871429190688804,A,Approve,8700.0,0.35,10541.7,51.18,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,10541.7,44516.2,0.1361,B,debt_consolidation,2023Q4,0,0.1048,0.004855004411053246,0.014871649142748886
APP-01234,0.06364023870417732,C,Review,6800.0,0.55,21365.23,747.83,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,21365.23,88611.2,0.2745,C,medical,2023Q4,0,0.1453,0.035002197495650644,0.014871649142748886
APP-01235,0.013871429190688804,A,Approve,2600.0,0.35,15154.06,73.57,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,15154.06,31248.13,0.3834,A,major_purchase,2023Q4,0,0.0764,0.004854804587021563,0.014871649142748886
APP-01236,0.06364023870417732,C,Review,18900.0,0.55,16425.33,574.92,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,16425.33,147416.68,0.265,E,debt_consolidation,2023Q4,0,0.2872,0.035002036488764605,0.12751187431494337
APP-01237,0.013871429190688804,A,Approve,4500.0,0.35,20645.39,100.23,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,20645.39,43237.73,0.0733,A,debt_consolidation,2023Q4,0,0.0887,0.004854836842510604,0.014871649142748886
APP-01238,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,32985.85,77066.14,0.58,D,other,2023Q4,0,0.2155,0.0,0.12751187431494337
APP-01239,0.01411059176294206,A,Approve,12100.0,0.35,10539.97,52.05,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10539.97,111598.25,0.3277,B,debt_consolidation,2023Q4,0,0.1167,0.004938344226786224,0.014871649142748886
APP-01240,0.06364023870417732,C,Review,3200.0,0.55,11136.46,389.8,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,11136.46,48328.64,0.3977,C,other,2023Q4,0,0.1327,0.03500214610387861,0.014871649142748886
APP-01241,0.06364023870417732,C,Review,2500.0,0.55,5417.17,189.61,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,5417.17,26305.93,0.2381,C,other,2023Q4,0,0.1365,0.03500167061399218,0.014871649142748886
APP-01242,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,13563.26,42163.81,0.5319,E,major_purchase,2023Q4,0,0.2821,0.0,0.12751187431494337
APP-01243,0.06364023870417732,C,Review,3700.0,0.55,15140.85,529.96,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,15140.85,59870.13,0.3863,E,major_purchase,2023Q4,0,0.3007,0.035001997906326264,0.12751187431494337
APP-01244,0.06364023870417732,C,Review,2700.0,0.55,36471.51,1276.58,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,36471.51,65740.9,0.1875,D,debt_consolidation,2023Q4,0,0.1878,0.035002115349762046,0.07636828644501278
APP-01245,0.013871429190688804,A,Approve,6300.0,0.35,17867.93,86.75,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,17867.93,48399.3,0.0992,B,small_business,2023Q4,0,0.1012,0.004855067151035402,0.014871649142748886
APP-01246,0.06364023870417732,C,Review,4900.0,0.55,13249.6,463.76,prior delinquency,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,13249.6,59445.92,0.2792,B,medical,2023Q4,0,0.1066,0.035001811375437744,0.014871649142748886
APP-01247,0.06364023870417732,C,Review,15000.0,0.55,16632.84,582.18,prior delinquency,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,16632.84,116205.72,0.2805,A,debt_consolidation,2023Q4,0,0.095,0.03500183973392397,0.014871649142748886
APP-01248,0.013871429190688804,A,Approve,2800.0,0.35,22078.67,107.19,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,22078.67,33889.2,0.1455,B,debt_consolidation,2023Q4,0,0.1131,0.004854912003304547,0.014871649142748886
APP-01249,0.06364023870417732,C,Review,5000.0,0.55,7350.1,257.27,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,7350.1,56349.28,0.5481,D,debt_consolidation,2023Q4,0,0.2072,0.035002244867416765,0.12751187431494337
APP-01250,0.013871429190688804,A,Approve,2100.0,0.35,13661.95,66.33,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,13661.95,25056.82,0.2593,B,debt_consolidation,2023Q4,0,0.0905,0.0048550902323606804,0.014871649142748886
APP-01251,0.013871429190688804,A,Approve,3800.0,0.35,12946.28,62.85,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,12946.28,37467.25,0.3469,B,other,2023Q4,0,0.1027,0.004854676401251943,0.014871649142748886
APP-01252,0.06364023870417732,C,Review,1500.0,0.55,16732.85,585.69,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,16732.85,37329.77,0.3358,E,debt_consolidation,2023Q4,0,0.2716,0.03500240544796613,0.12751187431494337
APP-01253,0.013871429190688804,A,Approve,7200.0,0.35,6303.96,30.61,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,6303.96,70825.81,0.2892,B,other,2023Q4,0,0.085,0.004855678018261537,0.014871649142748886
APP-01254,0.06364023870417732,C,Review,10900.0,0.55,9583.02,335.43,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,9583.02,75930.69,0.2002,C,debt_consolidation,2023Q4,0,0.1277,0.03500253573508143,0.014871649142748886
APP-01255,0.01411059176294206,A,Approve,7300.0,0.35,11942.36,58.98,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,11942.36,50102.65,0.3492,B,other,2023Q4,0,0.1057,0.004938722329589796,0.014871649142748886
APP-01256,0.013871429190688804,A,Approve,15400.0,0.35,21644.44,105.08,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,21644.44,88171.55,0.196,B,major_purchase,2023Q4,0,0.1072,0.0048548264588966035,0.014871649142748886
APP-01257,0.01411059176294206,A,Approve,7900.0,0.35,6902.66,34.09,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,6902.66,62577.29,0.1074,C,home_improvement,2023Q4,0,0.1351,0.004938675814830805,0.014871649142748886
APP-01258,0.06364023870417732,C,Review,5300.0,0.55,14947.95,523.21,weak credit grade,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,14947.95,68573.1,0.3404,D,debt_consolidation,2023Q4,0,0.2191,0.03500212403707532,0.12751187431494337
APP-01259,0.06364023870417732,C,Review,7800.0,0.55,7215.0,252.54,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,7215.0,53824.13,0.14,D,other,2023Q4,0,0.2006,0.035002079002079,0.07636828644501278
APP-01260,0.013871429190688804,A,Approve,6400.0,0.35,25718.82,124.86,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,25718.82,63159.26,0.2298,B,medical,2023Q4,0,0.1093,0.004854810601730561,0.014871649142748886
APP-01261,0.013871429190688804,A,Approve,6100.0,0.35,14151.49,68.71,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,14151.49,47419.49,0.2771,B,major_purchase,2023Q4,0,0.1089,0.004855319121873386,0.014871649142748886
APP-01262,0.013871429190688804,A,Approve,6600.0,0.35,18530.24,89.96,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,18530.24,54724.15,0.2324,B,major_purchase,2023Q4,0,0.1051,0.004854767126599547,0.014871649142748886
APP-01263,0.013871429190688804,A,Approve,2800.0,0.35,14261.87,69.24,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,14261.87,29973.68,0.1802,B,small_business,2023Q4,0,0.1132,0.004854903319129959,0.014871649142748886
APP-01264,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,15945.85,33628.69,0.1438,E,small_business,2023Q4,0,0.2729,0.0,0.12751187431494337
APP-01265,0.01411059176294206,A,Approve,10500.0,0.35,9117.25,45.03,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,9117.25,117676.89,0.2224,A,debt_consolidation,2023Q4,0,0.0891,0.004938989278565357,0.014871649142748886
APP-01266,0.06364023870417732,C,Review,11900.0,0.55,10355.91,362.48,weak credit grade,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,10355.91,221361.77,0.3736,D,debt_consolidation,2023Q4,0,0.1819,0.03500223543850806,0.07636828644501278
APP-01267,0.01411059176294206,A,Approve,2200.0,0.35,8685.68,42.9,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,8685.68,25924.34,0.58,C,major_purchase,2023Q4,0,0.1365,0.004939164233543027,0.014871649142748886
APP-01268,0.06364023870417732,C,Review,5000.0,0.55,25716.25,900.12,prior delinquency,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,25716.25,83240.33,0.2761,A,debt_consolidation,2023Q4,0,0.0803,0.03500199290331989,0.014871649142748886
APP-01269,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,26962.41,49713.04,0.4009,E,home_improvement,2023Q4,0,0.2846,0.0,0.12751187431494337
APP-01270,0.06364023870417732,C,Review,8000.0,0.55,10515.21,368.05,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,10515.21,61329.65,0.1249,D,debt_consolidation,2023Q4,0,0.2,0.03500167852092351,0.07636828644501278
APP-01271,0.013871429190688804,A,Approve,18500.0,0.35,33258.98,161.47,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,33258.98,129106.51,0.3095,B,debt_consolidation,2023Q4,0,0.1186,0.0048549294055319795,0.014871649142748886
APP-01272,0.013871429190688804,A,Approve,13300.0,0.35,11559.46,56.12,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,11559.46,58533.85,0.1442,B,debt_consolidation,2024Q1,0,0.1274,0.004854898066172641,0.014871649142748886
APP-01273,0.013871429190688804,A,Approve,17500.0,0.35,15217.73,73.88,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,15217.73,120154.1,0.17,B,debt_consolidation,2024Q1,0,0.1065,0.00485486337318378,0.014871649142748886
APP-01274,0.06364023870417732,C,Review,2500.0,0.55,11872.14,415.55,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,11872.14,37115.61,0.1509,D,major_purchase,2024Q1,0,0.2063,0.03500211419339732,0.12751187431494337
APP-01275,0.01411059176294206,A,Approve,6700.0,0.35,16375.98,80.88,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,16375.98,52251.49,0.2439,A,major_purchase,2024Q1,0,0.0659,0.004938941058794649,0.014871649142748886
APP-01276,0.013871429190688804,A,Approve,9500.0,0.35,9911.46,48.12,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,9911.46,44658.17,0.1119,B,major_purchase,2024Q1,0,0.1066,0.004854986046455316,0.014871649142748886
APP-01277,0.06364023870417732,C,Review,8000.0,0.55,16278.6,569.79,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,16278.6,85103.65,0.3014,D,medical,2024Q1,0,0.1992,0.035002395783421174,0.07636828644501278
APP-01278,0.06364023870417732,C,Review,7300.0,0.55,9001.76,315.08,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,9001.76,57969.63,0.2376,C,home_improvement,2024Q1,0,0.147,0.03500204404472014,0.014871649142748886
APP-01279,0.06364023870417732,C,Review,1000.0,0.55,37572.43,1315.12,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,37572.43,24000.0,0.1601,C,debt_consolidation,2024Q1,0,0.1323,0.035002260966352186,0.014871649142748886
APP-01280,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,27554.97,32313.84,0.2216,E,debt_consolidation,2024Q1,0,0.3044,0.0,0.12751187431494337
