applicant_id,PD,LGD,EAD,expected_loss,expected_loss_rate,risk_grade,decision,credit_grade,loan_purpose,debt_to_income,annual_income,application_vintage,base_loss,moderate_stress_loss,severe_stress_loss,income_band,debt_to_income_band
APP-01476,0.01411059176294206,0.35,42000.0,207.43,0.004938809523809524,A,Approve,A,home_improvement,0.3952,61441.93,2024Q2,207.43,285.21,414.85,$50k-$85k,35%-50%
APP-01477,0.06364023870417732,0.55,29994.8,1049.88,0.035002067024951,C,Review,B,debt_consolidation,0.3786,136089.08,2024Q2,1049.88,1443.59,2099.76,$130k+,35%-50%
APP-01478,0.06364023870417732,0.55,18801.63,658.1,0.03500228437640779,C,Review,D,debt_consolidation,0.2664,36942.38,2024Q2,658.1,904.88,1316.19,<$50k,20%-35%
APP-01479,0.06364023870417732,0.55,41644.42,1457.64,0.03500204829362494,C,Review,D,debt_consolidation,0.3174,42528.4,2024Q2,1457.64,2004.26,2915.29,<$50k,20%-35%
APP-01480,0.013871429190688804,0.35,7044.54,34.2,0.0048548237358294515,A,Approve,A,other,0.1199,49849.05,2024Q2,34.2,47.03,68.4,<$50k,<20%
APP-01481,0.06364023870417732,0.55,22740.92,795.98,0.03500210193782838,C,Review,C,major_purchase,0.2927,28626.2,2024Q2,795.98,1094.47,1591.96,<$50k,20%-35%
APP-01482,0.06364023870417732,0.55,13250.32,463.79,0.035002173532412806,C,Review,D,debt_consolidation,0.1417,42065.78,2024Q2,463.79,637.71,927.58,<$50k,<20%
APP-01483,0.01411059176294206,0.35,17524.26,86.55,0.0049388676041099595,A,Approve,C,debt_consolidation,0.1541,60976.0,2024Q2,86.55,119.0,173.09,$50k-$85k,<20%
APP-01484,0.06364023870417732,0.55,17337.01,606.83,0.03500199861452465,C,Review,D,small_business,0.2062,93221.04,2024Q2,606.83,834.39,1213.66,$85k-$130k,20%-35%
APP-01485,0.01411059176294206,0.35,14978.12,73.97,0.004938537012655794,A,Approve,B,major_purchase,0.58,111374.43,2024Q2,73.97,101.71,147.95,$85k-$130k,50%+
APP-01486,0.013871429190688804,0.35,33487.56,162.58,0.004854937176670979,A,Approve,A,other,0.0955,81709.61,2024Q2,162.58,223.55,325.16,$50k-$85k,<20%
APP-01487,0.06364023870417732,0.55,26075.19,912.69,0.03500223775934135,C,Review,A,medical,0.3893,72880.1,2024Q2,912.69,1254.94,1825.37,$50k-$85k,35%-50%
APP-01488,0.013871429190688804,0.35,10126.07,49.16,0.004854795591972009,A,Approve,A,small_business,0.1103,24000.0,2024Q2,49.16,67.6,98.32,<$50k,<20%
APP-01489,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.2349,103021.43,2024Q2,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-01490,0.06364023870417732,0.55,36868.55,1290.48,0.03500219021361024,C,Review,A,home_improvement,0.359,60817.26,2024Q2,1290.48,1774.41,2580.96,$50k-$85k,35%-50%
APP-01491,0.06364023870417732,0.55,30318.73,1061.22,0.03500212574867087,C,Review,B,debt_consolidation,0.4653,84004.61,2024Q2,1061.22,1459.18,2122.44,$50k-$85k,35%-50%
APP-01492,0.06364023870417732,0.55,13925.46,487.42,0.035002075335392874,C,Review,C,medical,0.2487,105640.88,2024Q2,487.42,670.2,974.84,$85k-$130k,20%-35%
APP-01493,0.013871429190688804,0.35,16544.58,80.32,0.004854762103359529,A,Approve,B,other,0.0634,157426.13,2024Q2,80.32,110.45,160.65,$130k+,<20%
APP-01494,0.06364023870417732,0.55,30670.22,1073.52,0.03500203128637486,C,Review,D,home_improvement,0.5324,113280.05,2024Q2,1073.52,1476.09,2147.05,$85k-$130k,50%+
APP-01495,0.06364023870417732,0.55,12235.91,428.28,0.03500189197207237,C,Review,E,small_business,0.2511,93431.45,2024Q2,428.28,588.89,856.57,$85k-$130k,20%-35%
APP-01496,0.06364023870417732,0.55,29080.29,1017.87,0.035002058095018995,C,Review,C,home_improvement,0.3063,75135.73,2024Q2,1017.87,1399.57,2035.74,$50k-$85k,20%-35%
APP-01497,0.013871429190688804,0.35,17199.95,83.51,0.004855246672228699,A,Approve,A,major_purchase,0.2195,68095.14,2024Q2,83.51,114.82,167.01,$50k-$85k,20%-35%
APP-01498,0.013871429190688804,0.35,3769.37,18.3,0.004854922705916373,A,Approve,A,home_improvement,0.1011,93144.58,2024Q2,18.3,25.16,36.6,$85k-$130k,<20%
APP-01499,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,home_improvement,0.4132,120674.21,2024Q2,0.0,0.0,0.0,$85k-$130k,35%-50%
APP-01500,0.013871429190688804,0.35,7808.61,37.91,0.004854897350488755,A,Approve,C,other,0.1719,70824.46,2024Q2,37.91,52.13,75.82,$50k-$85k,<20%
APP-01501,0.06364023870417732,0.55,23506.75,822.79,0.03500228657725972,C,Review,C,small_business,0.255,84679.37,2024Q2,822.79,1131.33,1645.57,$50k-$85k,20%-35%
APP-01502,0.06364023870417732,0.55,10414.83,364.54,0.035002011554677324,C,Review,B,debt_consolidation,0.3693,50248.39,2024Q2,364.54,501.24,729.08,$50k-$85k,35%-50%
APP-01503,0.06364023870417732,0.55,15547.94,544.21,0.035002064582189026,C,Review,D,home_improvement,0.5635,49165.19,2024Q2,544.21,748.29,1088.42,<$50k,50%+
APP-01504,0.01411059176294206,0.35,28153.88,139.04,0.004938573297890024,A,Approve,C,home_improvement,0.2849,93084.8,2024Q2,139.04,191.19,278.09,$85k-$130k,20%-35%
APP-01505,0.06364023870417732,0.55,18883.09,660.95,0.03500221626862977,C,Review,A,debt_consolidation,0.4169,89760.34,2024Q2,660.95,908.8,1321.9,$85k-$130k,35%-50%
APP-01506,0.013871429190688804,0.35,8068.63,39.17,0.004854603569627062,A,Approve,B,major_purchase,0.1747,37411.25,2024Q2,39.17,53.86,78.35,<$50k,<20%
APP-01507,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,medical,0.2203,71397.73,2024Q2,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-01508,0.013871429190688804,0.35,8280.44,40.2,0.0048548144784576665,A,Approve,A,home_improvement,0.2619,39838.04,2024Q2,40.2,55.28,80.4,<$50k,20%-35%
APP-01509,0.06364023870417732,0.55,4991.03,174.7,0.03500279501425557,C,Review,B,debt_consolidation,0.58,49189.0,2024Q2,174.7,240.21,349.39,<$50k,50%+
APP-01510,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,C,major_purchase,0.4413,37023.06,2024Q2,1470.09,2021.37,2940.18,<$50k,35%-50%
APP-01511,0.013871429190688804,0.35,6135.12,29.79,0.004855650745217697,A,Approve,B,small_business,0.4689,42151.25,2024Q2,29.79,40.96,59.57,<$50k,35%-50%
APP-01512,0.01411059176294206,0.35,6814.66,33.66,0.004939351339611954,A,Approve,B,other,0.198,47322.35,2024Q2,33.66,46.28,67.31,<$50k,<20%
APP-01513,0.013871429190688804,0.35,20944.81,101.69,0.004855140724599554,A,Approve,C,debt_consolidation,0.4057,48687.16,2024Q2,101.69,139.82,203.37,<$50k,35%-50%
APP-01514,0.013871429190688804,0.35,8882.61,43.13,0.004855554842551907,A,Approve,C,major_purchase,0.2368,148887.09,2024Q2,43.13,59.3,86.25,$130k+,20%-35%
APP-01515,0.013871429190688804,0.35,21742.12,105.56,0.004855092327703095,A,Approve,A,debt_consolidation,0.2912,46795.68,2024Q2,105.56,145.14,211.12,<$50k,20%-35%
APP-01516,0.06364023870417732,0.55,24989.73,874.69,0.035001978812896344,C,Review,D,debt_consolidation,0.3093,57704.08,2024Q2,874.69,1202.7,1749.39,$50k-$85k,20%-35%
APP-01517,0.01411059176294206,0.35,20742.17,102.44,0.0049387310970838635,A,Approve,B,medical,0.1816,37955.79,2024Q2,102.44,140.85,204.88,<$50k,<20%
APP-01518,0.013871429190688804,0.35,12663.78,61.48,0.004854790591750646,A,Approve,A,other,0.079,28428.47,2024Q2,61.48,84.54,122.97,<$50k,<20%
APP-01519,0.013871429190688804,0.35,6894.23,33.47,0.004854784363155857,A,Approve,A,home_improvement,0.2281,60537.49,2024Q2,33.47,46.02,66.94,$50k-$85k,20%-35%
APP-01520,0.013871429190688804,0.35,11482.59,55.75,0.0048551764018396545,A,Approve,A,home_improvement,0.5732,37870.63,2024Q2,55.75,76.65,111.5,<$50k,50%+
APP-01521,0.01411059176294206,0.35,42000.0,207.43,0.004938809523809524,A,Approve,B,debt_consolidation,0.1232,72802.92,2024Q2,207.43,285.21,414.85,$50k-$85k,<20%
APP-01522,0.06364023870417732,0.55,11612.32,406.46,0.03500248012455737,C,Review,C,debt_consolidation,0.2086,46875.08,2024Q2,406.46,558.88,812.91,<$50k,20%-35%
APP-01523,0.06364023870417732,0.55,18639.21,652.41,0.03500201993539426,C,Review,E,debt_consolidation,0.2088,37111.78,2024Q2,652.41,897.07,1304.82,<$50k,20%-35%
APP-01524,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,B,medical,0.1861,49827.97,2024Q2,0.0,0.0,0.0,<$50k,<20%
APP-01525,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,medical,0.0959,41223.88,2024Q2,0.0,0.0,0.0,<$50k,<20%
APP-01526,0.01411059176294206,0.35,25067.84,123.8,0.004938598618788056,A,Approve,B,debt_consolidation,0.2778,29915.38,2024Q2,123.8,170.23,247.61,<$50k,20%-35%
APP-01527,0.01411059176294206,0.35,21072.01,104.07,0.0049387789774207585,A,Approve,C,debt_consolidation,0.3226,82314.62,2024Q2,104.07,143.09,208.14,$50k-$85k,20%-35%
APP-01528,0.013871429190688804,0.35,20943.57,101.68,0.004854950708021603,A,Approve,A,debt_consolidation,0.1761,73619.02,2024Q2,101.68,139.81,203.36,$50k-$85k,<20%
APP-01529,0.06364023870417732,0.55,20620.6,721.76,0.03500189131257093,C,Review,C,medical,0.3161,61182.31,2024Q2,721.76,992.43,1443.53,$50k-$85k,20%-35%
APP-01530,0.013871429190688804,0.35,20477.03,99.42,0.004855196285789492,A,Approve,A,medical,0.3279,46263.24,2024Q2,99.42,136.7,198.83,<$50k,20%-35%
APP-01531,0.013871429190688804,0.35,8823.35,42.84,0.004855298724407396,A,Approve,A,home_improvement,0.1365,92331.54,2024Q2,42.84,58.9,85.67,$85k-$130k,<20%
APP-01532,0.013871429190688804,0.35,11090.01,53.84,0.004854819788259884,A,Approve,A,debt_consolidation,0.1408,58112.62,2024Q2,53.84,74.03,107.68,$50k-$85k,<20%
APP-01533,0.06364023870417732,0.55,7338.0,256.85,0.03500272553829382,C,Review,D,small_business,0.2365,178464.23,2024Q2,256.85,353.16,513.69,$130k+,20%-35%
APP-01534,0.06364023870417732,0.55,18582.16,650.42,0.03500238938853179,C,Review,C,medical,0.3376,124841.52,2024Q2,650.42,894.32,1300.83,$85k-$130k,20%-35%
APP-01535,0.013871429190688804,0.35,11388.42,55.29,0.004854931588402956,A,Approve,A,other,0.03,66366.48,2024Q2,55.29,76.02,110.58,$50k-$85k,<20%
APP-01536,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.1943,88396.51,2024Q2,0.0,0.0,0.0,$85k-$130k,<20%
APP-01537,0.06364023870417732,0.55,10345.39,362.11,0.0350020637211357,C,Review,C,other,0.3279,155328.5,2024Q2,362.11,497.9,724.22,$130k+,20%-35%
APP-01538,0.01411059176294206,0.35,10187.71,50.31,0.004938303112279404,A,Approve,C,debt_consolidation,0.2761,45710.19,2024Q2,50.31,69.18,100.63,<$50k,20%-35%
APP-01539,0.06364023870417732,0.55,29379.86,1028.36,0.03500220899623075,C,Review,C,major_purchase,0.1881,46146.55,2024Q2,1028.36,1413.99,2056.72,<$50k,<20%
APP-01540,0.013871429190688804,0.35,24592.97,119.4,0.004855045974520361,A,Approve,A,debt_consolidation,0.2341,60517.77,2024Q2,119.4,164.17,238.8,$50k-$85k,20%-35%
APP-01541,0.013871429190688804,0.35,4505.88,21.88,0.004855877209335357,A,Approve,C,debt_consolidation,0.3312,97426.78,2024Q2,21.88,30.08,43.75,$85k-$130k,20%-35%
APP-01542,0.013871429190688804,0.35,24985.52,121.3,0.004854811907056567,A,Approve,A,other,0.03,108288.72,2024Q2,121.3,166.79,242.61,$85k-$130k,<20%
APP-01543,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.5601,88152.98,2024Q2,0.0,0.0,0.0,$85k-$130k,50%+
APP-01544,0.06364023870417732,0.55,23669.72,828.49,0.03500210395391242,C,Review,A,debt_consolidation,0.119,44487.04,2024Q2,828.49,1139.17,1656.98,<$50k,<20%
APP-01545,0.01411059176294206,0.35,6701.36,33.1,0.004939295904114986,A,Approve,D,debt_consolidation,0.1626,95796.46,2024Q2,33.1,45.51,66.19,$85k-$130k,<20%
APP-01546,0.01411059176294206,0.35,11858.65,58.57,0.004939010764294418,A,Approve,B,debt_consolidation,0.3798,73753.56,2024Q2,58.57,80.53,117.13,$50k-$85k,35%-50%
APP-01547,0.01411059176294206,0.35,14237.82,70.32,0.0049389583517701445,A,Approve,C,major_purchase,0.3045,37291.9,2024Q2,70.32,96.69,140.63,<$50k,20%-35%
APP-01548,0.013871429190688804,0.35,7278.44,35.34,0.004855436054978815,A,Approve,B,major_purchase,0.1083,62922.95,2024Q2,35.34,48.59,70.67,$50k-$85k,<20%
APP-01549,0.06364023870417732,0.55,12116.41,424.1,0.035002116963688094,C,Review,D,home_improvement,0.5128,101088.85,2024Q2,424.1,583.14,848.2,$85k-$130k,50%+
APP-01550,0.06364023870417732,0.55,5923.64,207.34,0.035002127070517454,C,Review,C,other,0.4128,70614.91,2024Q2,207.34,285.09,414.68,$50k-$85k,35%-50%
APP-01551,0.01411059176294206,0.35,16994.55,83.93,0.004938642094083103,A,Approve,C,home_improvement,0.4657,56139.57,2024Q2,83.93,115.41,167.86,$50k-$85k,35%-50%
APP-01552,0.06364023870417732,0.55,13896.68,486.41,0.03500188534239833,C,Review,E,major_purchase,0.3042,55413.88,2024Q2,486.41,668.82,972.83,$50k-$85k,20%-35%
APP-01553,0.013871429190688804,0.35,20570.53,99.87,0.004855003735927077,A,Approve,C,major_purchase,0.2066,44704.51,2024Q2,99.87,137.32,199.74,<$50k,20%-35%
APP-01554,0.013871429190688804,0.35,14479.74,70.3,0.0048550595521742795,A,Approve,A,small_business,0.113,73222.28,2024Q2,70.3,96.66,140.6,$50k-$85k,<20%
APP-01555,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,A,medical,0.2044,61286.24,2024Q2,1470.09,2021.37,2940.18,$50k-$85k,20%-35%
APP-01556,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.1987,58376.86,2024Q2,0.0,0.0,0.0,$50k-$85k,<20%
APP-01557,0.013871429190688804,0.35,12975.99,63.0,0.004855120880950124,A,Approve,A,debt_consolidation,0.1435,88243.41,2024Q2,63.0,86.62,126.0,$85k-$130k,<20%
APP-01558,0.06364023870417732,0.55,17045.6,596.63,0.03500199464964566,C,Review,D,debt_consolidation,0.098,85735.41,2024Q2,596.63,820.37,1193.26,$85k-$130k,<20%
APP-01559,0.013871429190688804,0.35,8375.5,40.66,0.004854635544146618,A,Approve,C,debt_consolidation,0.1727,48663.78,2024Q2,40.66,55.91,81.33,<$50k,<20%
APP-01560,0.013871429190688804,0.35,6436.23,31.25,0.004855326798451889,A,Approve,A,small_business,0.1172,102038.12,2024Q2,31.25,42.97,62.5,$85k-$130k,<20%
APP-01561,0.06364023870417732,0.55,13046.23,456.65,0.035002448983346146,C,Review,A,medical,0.544,107022.17,2024Q2,456.65,627.89,913.29,$85k-$130k,50%+
APP-01562,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,major_purchase,0.3195,169682.54,2024Q2,0.0,0.0,0.0,$130k+,20%-35%
APP-01563,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,major_purchase,0.5436,94088.11,2024Q2,0.0,0.0,0.0,$85k-$130k,50%+
APP-01564,0.06364023870417732,0.55,13147.69,460.2,0.03500234641978933,C,Review,D,major_purchase,0.5577,78782.89,2024Q2,460.2,632.77,920.39,$50k-$85k,50%+
APP-01565,0.06364023870417732,0.55,30201.47,1057.12,0.03500226975706811,C,Review,A,debt_consolidation,0.3935,33511.18,2024Q2,1057.12,1453.53,2114.23,<$50k,35%-50%
APP-01566,0.06364023870417732,0.55,24105.52,843.74,0.035001941464029816,C,Review,C,debt_consolidation,0.2906,85061.28,2024Q2,843.74,1160.15,1687.49,$85k-$130k,20%-35%
APP-01567,0.06364023870417732,0.55,25462.19,891.23,0.035002095263604587,C,Review,E,other,0.5124,24000.0,2024Q2,891.23,1225.44,1782.46,<$50k,50%+
APP-01568,0.06364023870417732,0.55,9223.03,322.83,0.03500259676050061,C,Review,D,home_improvement,0.2882,43522.45,2024Q2,322.83,443.89,645.65,<$50k,20%-35%
APP-01569,0.013871429190688804,0.35,9091.71,44.14,0.004854972276942402,A,Approve,A,major_purchase,0.1498,55338.79,2024Q2,44.14,60.69,88.28,$50k-$85k,<20%
APP-01570,0.013871429190688804,0.35,16975.58,82.42,0.004855209659993944,A,Approve,B,other,0.2262,142275.87,2024Q2,82.42,113.32,164.83,$130k+,20%-35%
APP-01571,0.01411059176294206,0.35,22838.09,112.79,0.004938679197778799,A,Approve,B,debt_consolidation,0.477,39504.25,2024Q2,112.79,155.09,225.58,<$50k,35%-50%
APP-01572,0.06364023870417732,0.55,14273.62,499.61,0.035002332975096716,C,Review,D,small_business,0.1991,47158.14,2024Q2,499.61,686.96,999.21,<$50k,<20%
APP-01573,0.013871429190688804,0.35,17520.92,85.06,0.004854767900315737,A,Approve,C,home_improvement,0.3216,42945.61,2024Q2,85.06,116.96,170.13,<$50k,20%-35%
APP-01574,0.013871429190688804,0.35,26526.77,128.79,0.004855095437552329,A,Approve,A,debt_consolidation,0.1083,101365.53,2024Q2,128.79,177.08,257.57,$85k-$130k,<20%
APP-01575,0.01411059176294206,0.35,4580.15,22.62,0.004938702880910015,A,Approve,D,debt_consolidation,0.1878,52779.31,2024Q2,22.62,31.1,45.24,$50k-$85k,<20%
APP-01576,0.013871429190688804,0.35,13010.56,63.17,0.004855286782429043,A,Approve,A,major_purchase,0.1701,63801.26,2024Q2,63.17,86.85,126.33,$50k-$85k,<20%
APP-01577,0.013871429190688804,0.35,22169.07,107.63,0.00485496234167694,A,Approve,B,home_improvement,0.0973,50232.23,2024Q2,107.63,147.99,215.26,$50k-$85k,<20%
APP-01578,0.013871429190688804,0.35,24415.98,118.54,0.004855017083074282,A,Approve,B,other,0.3287,109267.47,2024Q2,118.54,162.99,237.08,$85k-$130k,20%-35%
APP-01579,0.01411059176294206,0.35,11358.18,56.09,0.004938291169888134,A,Approve,C,major_purchase,0.2872,105963.17,2024Q2,56.09,77.13,112.19,$85k-$130k,20%-35%
APP-01580,0.01411059176294206,0.35,8701.96,42.98,0.004939117164408938,A,Approve,A,home_improvement,0.03,69513.69,2024Q2,42.98,59.09,85.95,$50k-$85k,<20%
APP-01581,0.01411059176294206,0.35,8073.66,39.87,0.004938280779720721,A,Approve,C,medical,0.2723,49930.05,2024Q2,39.87,54.83,79.75,<$50k,20%-35%
APP-01582,0.013871429190688804,0.35,34827.28,169.09,0.004855102092382753,A,Approve,A,debt_consolidation,0.03,187097.75,2024Q2,169.09,232.49,338.17,$130k+,<20%
APP-01583,0.01411059176294206,0.35,20712.44,102.29,0.004938577975361668,A,Approve,D,debt_consolidation,0.1152,240000.0,2024Q2,102.29,140.65,204.59,$130k+,<20%
APP-01584,0.06364023870417732,0.55,20766.67,726.88,0.035002241572673905,C,Review,D,small_business,0.1353,120892.4,2024Q2,726.88,999.46,1453.76,$85k-$130k,<20%
APP-01585,0.013871429190688804,0.35,24128.88,117.15,0.004855177695773695,A,Approve,A,debt_consolidation,0.3821,123262.53,2024Q2,117.15,161.08,234.29,$85k-$130k,35%-50%
APP-01586,0.06364023870417732,0.55,10009.45,350.35,0.03500192318259245,C,Review,B,debt_consolidation,0.3707,40801.02,2024Q2,350.35,481.73,700.7,<$50k,35%-50%
APP-01587,0.06364023870417732,0.55,8825.18,308.9,0.035002118936950856,C,Review,D,debt_consolidation,0.574,33300.82,2024Q2,308.9,424.74,617.8,<$50k,50%+
APP-01588,0.06364023870417732,0.55,14446.51,505.66,0.03500222545099128,C,Review,A,debt_consolidation,0.208,34365.33,2024Q2,505.66,695.28,1011.32,<$50k,20%-35%
APP-01589,0.06364023870417732,0.55,8429.53,295.05,0.03500195147297654,C,Review,D,debt_consolidation,0.2369,52855.09,2024Q2,295.05,405.7,590.1,$50k-$85k,20%-35%
APP-01590,0.013871429190688804,0.35,9021.86,43.8,0.004854874715413451,A,Approve,B,debt_consolidation,0.2485,43230.74,2024Q2,43.8,60.23,87.6,<$50k,20%-35%
APP-01591,0.06364023870417732,0.55,8046.86,281.66,0.035002473014318636,C,Review,A,home_improvement,0.4058,81344.09,2024Q2,281.66,387.28,563.31,$50k-$85k,35%-50%
APP-01592,0.01411059176294206,0.35,23107.33,114.12,0.004938692613988722,A,Approve,B,debt_consolidation,0.3526,50836.0,2024Q2,114.12,156.92,228.24,$50k-$85k,35%-50%
APP-01593,0.06364023870417732,0.55,19498.94,682.5,0.03500190266752962,C,Review,D,home_improvement,0.4116,82513.84,2024Q2,682.5,938.44,1365.01,$50k-$85k,35%-50%
APP-01594,0.06364023870417732,0.55,20320.14,711.25,0.035002219472897333,C,Review,D,debt_consolidation,0.3766,73500.09,2024Q2,711.25,977.97,1422.5,$50k-$85k,35%-50%
APP-01595,0.013871429190688804,0.35,18646.48,90.53,0.004855071841977682,A,Approve,B,debt_consolidation,0.2744,51199.41,2024Q2,90.53,124.48,181.06,$50k-$85k,20%-35%
APP-01596,0.01411059176294206,0.35,10484.22,51.78,0.0049388509588696155,A,Approve,B,debt_consolidation,0.4976,75419.32,2024Q2,51.78,71.2,103.56,$50k-$85k,35%-50%
APP-01597,0.013871429190688804,0.35,17231.23,83.66,0.00485513802555012,A,Approve,B,major_purchase,0.339,72785.31,2024Q2,83.66,115.03,167.32,$50k-$85k,20%-35%
APP-01598,0.013871429190688804,0.35,22639.1,109.91,0.004854874972945037,A,Approve,A,debt_consolidation,0.1146,83121.82,2024Q2,109.91,151.13,219.83,$50k-$85k,<20%
APP-01599,0.06364023870417732,0.55,9836.07,344.28,0.03500178424919709,C,Review,B,debt_consolidation,0.2315,37393.04,2024Q2,344.28,473.39,688.57,<$50k,20%-35%
APP-01600,0.013871429190688804,0.35,13493.25,65.51,0.004855020102643915,A,Approve,B,medical,0.1265,83943.79,2024Q2,65.51,90.08,131.02,$50k-$85k,<20%
APP-01601,0.06364023870417732,0.55,38419.24,1344.76,0.03500225407894586,C,Review,C,debt_consolidation,0.1854,49560.4,2024Q2,1344.76,1849.04,2689.51,<$50k,<20%
APP-01602,0.013871429190688804,0.35,8408.14,40.82,0.004854819258480473,A,Approve,C,home_improvement,0.1143,101722.23,2024Q2,40.82,56.13,81.64,$85k-$130k,<20%
APP-01603,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,medical,0.5715,105232.49,2024Q2,0.0,0.0,0.0,$85k-$130k,50%+
APP-01604,0.06364023870417732,0.55,14041.52,491.48,0.03500190862527704,C,Review,A,debt_consolidation,0.5469,80550.26,2024Q2,491.48,675.79,982.97,$50k-$85k,50%+
APP-01605,0.06364023870417732,0.55,11072.23,387.55,0.035001982437142296,C,Review,B,home_improvement,0.58,40201.38,2024Q2,387.55,532.88,775.1,<$50k,50%+
APP-01606,0.013871429190688804,0.35,23218.47,112.73,0.004855186409784968,A,Approve,B,debt_consolidation,0.0727,63038.47,2024Q2,112.73,155.0,225.45,$50k-$85k,<20%
APP-01607,0.06364023870417732,0.55,21138.79,739.9,0.035002003425929296,C,Review,C,medical,0.402,65907.73,2024Q2,739.9,1017.37,1479.81,$50k-$85k,35%-50%
APP-01608,0.06364023870417732,0.55,31584.88,1105.54,0.035002190921732165,C,Review,A,small_business,0.4541,240000.0,2024Q2,1105.54,1520.11,2211.08,$130k+,35%-50%
APP-01609,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,medical,0.2409,73455.56,2024Q2,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-01610,0.013871429190688804,0.35,20548.55,99.76,0.004854843772431632,A,Approve,B,home_improvement,0.2884,112110.71,2024Q3,99.76,137.17,199.53,$85k-$130k,20%-35%
APP-01611,0.013871429190688804,0.35,20271.57,98.42,0.004855075359234633,A,Approve,C,major_purchase,0.372,94755.58,2024Q3,98.42,135.33,196.84,$85k-$130k,35%-50%
APP-01612,0.013871429190688804,0.35,12034.37,58.43,0.004855260391694787,A,Approve,B,debt_consolidation,0.1169,59125.24,2024Q3,58.43,80.34,116.85,$50k-$85k,<20%
APP-01613,0.01411059176294206,0.35,9667.33,47.74,0.00493828182135088,A,Approve,A,debt_consolidation,0.3786,228319.41,2024Q3,47.74,65.65,95.49,$130k+,35%-50%
APP-01614,0.01411059176294206,0.35,8248.79,40.74,0.004938906191089844,A,Approve,A,debt_consolidation,0.047,94637.48,2024Q3,40.74,56.02,81.48,$85k-$130k,<20%
APP-01615,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.3187,75169.03,2024Q3,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-01616,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.58,32067.55,2024Q3,0.0,0.0,0.0,<$50k,50%+
