wallet_id,counterparty_wallet_id,transaction_time,amount_usd,stablecoin_risk_score,stablecoin_risk_action,risk_exposure_score,top_reason_1,top_reason_2,top_reason_3
W0502,W0206,2025-12-31 22:10:12,263.763086,0.557445,monitor,147.033526,risky_address_exposure,high_wallet_velocity,new_counterparty
W0502,W0558,2026-02-01 08:05:08,470.737377,0.494787,monitor,232.914713,risky_address_exposure,high_wallet_velocity,new_counterparty
W0502,W0197,2026-03-19 04:06:52,69.827485,0.325993,normal,22.763251,high_wallet_velocity,new_counterparty,imbalanced_flow
W0503,W0093,2026-01-04 04:35:37,38.225819,0.253447,normal,9.688236,high_wallet_velocity,new_counterparty,imbalanced_flow
W0503,W0591,2026-01-04 20:30:34,360.473365,0.255808,normal,92.212012,high_wallet_velocity,new_counterparty,
W0503,W0379,2026-01-22 20:21:06,3064.940695,0.416397,monitor,1276.233321,new_counterparty,,
W0503,W0692,2026-01-28 12:14:04,120.717546,0.474107,monitor,57.233094,high_wallet_velocity,new_counterparty,imbalanced_flow
W0503,W0630,2026-01-30 22:05:06,19.309633,0.260427,normal,5.028746,high_wallet_velocity,new_counterparty,
W0505,W0540,2025-12-24 04:30:59,6255.489082,0.77698,review,4860.391759,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0505,W0751,2025-12-29 13:55:50,119.998301,0.234127,normal,28.094811,new_counterparty,imbalanced_flow,
W0506,W0703,2025-12-23 19:34:35,2243.178353,0.306313,normal,687.114878,high_wallet_velocity,new_counterparty,imbalanced_flow
W0506,W0512,2025-12-28 21:55:52,307.291277,0.565879,monitor,173.889543,risky_address_exposure,new_counterparty,imbalanced_flow
W0506,W0584,2026-02-03 06:30:21,688.045802,0.268255,normal,184.571458,high_wallet_velocity,new_counterparty,
W0507,W0261,2025-12-26 15:36:23,260.001095,0.440315,monitor,114.482352,risky_address_exposure,high_wallet_velocity,new_counterparty
W0507,W0750,2026-02-16 15:12:10,627.184694,0.737371,review,462.467518,high_counterparty_risk,risky_address_exposure,new_counterparty
W0507,W0224,2026-03-15 07:17:26,126.049629,0.172798,normal,21.781097,new_counterparty,imbalanced_flow,
W0508,W0362,2026-01-27 18:01:32,520.68614,0.210668,normal,109.692027,new_counterparty,imbalanced_flow,
W0508,W0094,2026-02-07 01:04:55,2881.161367,0.406912,monitor,1172.378553,high_wallet_velocity,new_counterparty,imbalanced_flow
W0508,W0081,2026-02-11 07:08:27,3877.787076,0.226841,normal,879.639938,high_wallet_velocity,new_counterparty,imbalanced_flow
W0508,W0431,2026-02-21 22:19:39,368.380339,0.421318,monitor,155.205221,risky_address_exposure,new_counterparty,
W0508,W0615,2026-02-23 03:57:53,15.307696,0.256164,normal,3.921274,new_counterparty,imbalanced_flow,
W0508,W0070,2026-03-01 09:27:43,4075.551825,0.31915,normal,1300.710842,high_wallet_velocity,new_counterparty,imbalanced_flow
W0509,W0282,2026-02-11 16:30:44,9339.294685,0.52474,monitor,4900.698302,risky_address_exposure,high_wallet_velocity,new_counterparty
W0509,W0649,2026-02-24 16:54:17,154.368445,0.647027,monitor,99.880624,risky_address_exposure,high_wallet_velocity,new_counterparty
W0510,W0101,2026-01-14 05:18:16,4612.189472,0.284204,normal,1310.804119,high_wallet_velocity,new_counterparty,imbalanced_flow
W0510,W0577,2026-01-17 18:45:37,1097.846627,0.280655,normal,308.11586,new_counterparty,,
W0510,W0551,2026-01-29 17:19:49,2657.129376,0.221402,normal,588.29259,high_wallet_velocity,new_counterparty,imbalanced_flow
W0511,W0686,2026-01-08 07:03:43,139.886361,0.22398,normal,31.331764,new_counterparty,,
W0511,W0246,2026-02-24 21:14:33,69.680659,0.429497,monitor,29.927603,high_counterparty_risk,new_counterparty,
W0511,W0629,2026-03-01 01:17:35,81.832404,0.559958,monitor,45.822671,risky_address_exposure,high_wallet_velocity,new_counterparty
W0511,W0036,2026-03-14 06:01:56,283.118241,0.201207,normal,56.965256,new_counterparty,imbalanced_flow,
W0512,W0110,2026-01-14 01:28:06,358.893114,0.471847,monitor,169.342718,risky_address_exposure,high_wallet_velocity,new_counterparty
W0512,W0176,2026-01-22 21:13:17,267.824382,0.14445,normal,38.687314,new_counterparty,imbalanced_flow,
W0512,W0645,2026-03-07 20:49:06,17.179466,0.666537,review,11.450749,risky_address_exposure,high_wallet_velocity,new_counterparty
W0512,W0353,2026-03-20 20:48:05,9.854422,0.296711,normal,2.923919,high_wallet_velocity,new_counterparty,
W0513,W0340,2026-01-16 06:59:39,1947.085956,0.512162,monitor,997.223437,risky_address_exposure,new_counterparty,imbalanced_flow
W0513,W0524,2026-01-29 18:13:02,1303.722598,0.169747,normal,221.30322,new_counterparty,imbalanced_flow,
W0514,W0545,2026-01-01 11:21:58,176.094258,0.385791,normal,67.935505,high_wallet_velocity,new_counterparty,imbalanced_flow
W0514,W0682,2026-01-21 10:19:23,132.840816,0.392469,normal,52.135841,high_wallet_velocity,new_counterparty,
W0514,W0450,2026-03-09 16:18:00,482.784129,0.225317,normal,108.779359,new_counterparty,imbalanced_flow,
W0515,W0420,2026-01-16 02:34:11,858.90811,0.166708,normal,143.186829,new_counterparty,imbalanced_flow,
W0515,W0797,2026-03-18 03:37:37,1258.133412,0.358091,normal,450.526857,high_wallet_velocity,new_counterparty,imbalanced_flow
W0516,W0176,2026-01-24 03:41:09,2356.344512,0.35488,normal,836.219258,high_wallet_velocity,new_counterparty,
W0516,W0023,2026-02-13 17:14:03,64830.888846,0.632923,monitor,41032.943101,risky_address_exposure,high_wallet_velocity,large_transfer
W0516,W0056,2026-02-14 10:41:47,1557.700341,0.286954,normal,446.988873,high_wallet_velocity,new_counterparty,imbalanced_flow
W0516,W0752,2026-03-08 01:36:16,697.269232,0.788031,review,549.469833,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0517,W0742,2026-02-04 06:57:02,454.494275,0.293125,normal,133.223726,high_wallet_velocity,new_counterparty,imbalanced_flow
W0517,W0684,2026-02-07 03:00:38,61.828519,0.51362,monitor,31.756375,risky_address_exposure,new_counterparty,
W0517,W0346,2026-02-10 17:51:19,779.651297,0.234405,normal,182.754103,high_wallet_velocity,new_counterparty,imbalanced_flow
W0518,W0513,2026-02-05 11:57:45,276.70425,0.364009,normal,100.722888,high_wallet_velocity,new_counterparty,imbalanced_flow
W0518,W0257,2026-03-05 16:55:31,248.840444,0.28548,normal,71.039078,high_wallet_velocity,new_counterparty,
W0519,W0324,2025-12-25 04:56:00,4577.581711,0.235735,normal,1079.096064,high_wallet_velocity,new_counterparty,
W0519,W0582,2026-03-03 02:29:04,23.437908,0.46695,monitor,10.944323,high_counterparty_risk,new_counterparty,imbalanced_flow
W0521,W0645,2026-01-01 11:56:29,716.414858,0.476473,monitor,341.352147,risky_address_exposure,high_wallet_velocity,new_counterparty
W0521,W0616,2026-02-10 09:56:46,357.567984,0.206551,normal,73.8559,high_wallet_velocity,new_counterparty,
W0521,W0713,2026-02-19 03:07:07,82.887212,0.442569,monitor,36.683332,risky_address_exposure,high_wallet_velocity,new_counterparty
W0521,W0441,2026-02-20 23:15:23,111.350022,0.282278,normal,31.431692,new_counterparty,,
W0522,W0065,2026-01-02 06:07:30,2310.229472,0.264158,normal,610.265694,high_wallet_velocity,new_counterparty,imbalanced_flow
W0522,W0553,2026-02-17 10:35:27,2540.605119,0.423449,monitor,1075.817397,risky_address_exposure,high_wallet_velocity,new_counterparty
W0523,W0538,2026-02-12 07:48:03,2968.104741,0.259701,normal,770.820605,high_wallet_velocity,new_counterparty,
W0524,W0181,2026-02-16 07:31:01,1501.465308,0.42969,monitor,645.164546,high_wallet_velocity,new_counterparty,
W0524,W0467,2026-03-05 07:42:56,104.47632,0.592227,monitor,61.873721,risky_address_exposure,high_wallet_velocity,new_counterparty
W0525,W0798,2026-02-23 21:43:48,734.251268,0.259658,normal,190.654489,high_wallet_velocity,new_counterparty,
W0526,W0247,2026-01-07 05:38:50,488.222099,0.156028,normal,76.176134,new_counterparty,imbalanced_flow,
W0527,W0240,2026-03-05 07:04:27,298.743212,0.276754,normal,82.678446,high_wallet_velocity,new_counterparty,imbalanced_flow
W0527,W0250,2026-03-18 04:10:42,2507.741889,0.314751,normal,789.314611,high_wallet_velocity,new_counterparty,imbalanced_flow
W0528,W0030,2026-03-19 11:54:11,5.487721,0.250317,normal,1.373671,high_wallet_velocity,new_counterparty,
W0529,W0498,2026-02-16 18:55:52,30.69179,0.291594,normal,8.949534,new_counterparty,imbalanced_flow,
W0529,W0635,2026-02-20 15:34:41,155.593821,0.224616,normal,34.948913,high_wallet_velocity,new_counterparty,
W0530,W0224,2025-12-29 21:02:04,64.62865,0.283817,normal,18.342705,high_wallet_velocity,new_counterparty,imbalanced_flow
W0530,W0094,2026-01-03 20:47:13,176.170449,0.503755,monitor,88.746704,risky_address_exposure,high_wallet_velocity,new_counterparty
W0530,W0374,2026-01-13 20:02:33,169.568679,0.218952,normal,37.127425,new_counterparty,imbalanced_flow,
W0530,W0287,2026-02-04 04:51:57,2387.4595,0.352614,normal,841.851012,high_wallet_velocity,new_counterparty,imbalanced_flow
W0530,W0047,2026-03-15 20:06:45,1702.371598,0.248843,normal,423.622832,high_wallet_velocity,new_counterparty,imbalanced_flow
W0531,W0453,2025-12-29 01:57:28,475.709218,0.230814,normal,109.800369,new_counterparty,imbalanced_flow,
W0531,W0790,2026-01-01 15:12:03,20.940778,0.313984,normal,6.575072,new_counterparty,imbalanced_flow,
W0531,W0628,2026-02-09 16:45:27,441.387907,0.53464,monitor,235.983575,risky_address_exposure,high_wallet_velocity,new_counterparty
W0532,W0647,2026-01-14 01:05:04,72.539292,0.272637,normal,19.776913,high_wallet_velocity,new_counterparty,imbalanced_flow
W0532,W0602,2026-02-07 04:13:14,372.274048,0.367117,normal,136.668281,high_wallet_velocity,new_counterparty,imbalanced_flow
W0533,W0544,2026-01-12 18:02:25,240.502915,0.337685,normal,81.21417,high_wallet_velocity,new_counterparty,
W0533,W0681,2026-01-14 15:13:26,1422.425237,0.255772,normal,363.816388,high_wallet_velocity,new_counterparty,
W0533,W0728,2026-01-24 04:15:49,59.625559,0.196745,normal,11.731045,new_counterparty,,
W0533,W0297,2026-02-09 17:59:58,5566.554383,0.299072,normal,1664.800738,high_wallet_velocity,new_counterparty,
W0533,W0651,2026-03-12 08:12:41,12249.505089,0.589239,monitor,7217.891538,risky_address_exposure,new_counterparty,imbalanced_flow
W0534,W0451,2025-12-23 02:00:46,138.07238,0.199449,normal,27.538376,high_wallet_velocity,new_counterparty,imbalanced_flow
W0534,W0513,2025-12-24 08:03:55,1530.756985,0.488374,monitor,747.581506,high_wallet_velocity,new_counterparty,imbalanced_flow
W0535,W0633,2026-01-29 08:39:16,10997.255548,0.170196,normal,1871.691614,new_counterparty,imbalanced_flow,
W0535,W0726,2026-03-07 07:54:15,634.349453,0.311528,normal,197.617743,high_wallet_velocity,new_counterparty,
W0536,W0790,2025-12-27 22:47:35,5596.023539,0.501775,monitor,2807.942585,risky_address_exposure,high_wallet_velocity,new_counterparty
W0536,W0421,2026-02-04 20:01:32,683.357216,0.456047,monitor,311.64289,high_wallet_velocity,new_counterparty,imbalanced_flow
W0536,W0396,2026-02-11 16:29:18,1245.516834,0.459345,monitor,572.122334,high_wallet_velocity,new_counterparty,imbalanced_flow
W0537,W0497,2026-01-14 23:06:33,1052.00915,0.276006,normal,290.361145,new_counterparty,imbalanced_flow,
W0537,W0536,2026-01-18 06:14:43,118.801491,0.341776,normal,40.603535,high_wallet_velocity,new_counterparty,
W0537,W0395,2026-02-07 13:04:24,20.95821,0.221432,normal,4.640817,new_counterparty,imbalanced_flow,
W0537,W0764,2026-03-13 09:28:02,135.391042,0.223814,normal,30.302465,new_counterparty,,
W0537,W0296,2026-03-15 23:23:02,664.093655,0.371162,normal,246.486311,high_wallet_velocity,new_counterparty,imbalanced_flow
W0538,W0794,2025-12-28 03:21:13,2402.390058,0.287943,normal,691.750805,high_wallet_velocity,new_counterparty,imbalanced_flow
W0538,W0065,2026-02-08 04:24:32,275.956906,0.284962,normal,78.637138,high_wallet_velocity,new_counterparty,
W0538,W0754,2026-02-10 02:53:48,491.783005,0.191203,normal,94.030165,high_wallet_velocity,new_counterparty,
W0538,W0465,2026-03-03 10:56:51,919.919331,0.267829,normal,246.381293,high_wallet_velocity,new_counterparty,
W0539,W0650,2026-03-06 16:17:17,15260.856729,0.384438,normal,5866.856833,high_wallet_velocity,large_transfer,new_counterparty
W0539,W0797,2026-03-18 05:48:01,138.519953,0.470524,monitor,65.176955,risky_address_exposure,new_counterparty,imbalanced_flow
W0540,W0684,2026-01-02 03:18:36,590.831761,0.515697,monitor,304.690363,risky_address_exposure,high_wallet_velocity,new_counterparty
W0540,W0589,2026-02-04 02:12:58,171.961386,0.723191,review,124.360982,high_counterparty_risk,risky_address_exposure,new_counterparty
W0540,W0647,2026-02-07 09:19:47,89.094605,0.814918,review,72.604813,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0540,W0270,2026-02-27 14:24:45,530.169481,0.248558,normal,131.777848,new_counterparty,imbalanced_flow,
W0540,W0566,2026-03-05 05:39:28,77.184909,0.514597,monitor,39.719119,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0541,W0025,2026-01-26 22:21:43,110.766401,0.170826,normal,18.921817,new_counterparty,imbalanced_flow,
W0541,W0397,2026-03-01 00:25:01,48.854216,0.337642,normal,16.495241,high_wallet_velocity,new_counterparty,imbalanced_flow
W0542,W0001,2026-01-17 16:14:19,801.441368,0.32581,normal,261.117656,high_wallet_velocity,new_counterparty,imbalanced_flow
W0542,W0641,2026-01-22 03:05:24,1122.679169,0.234009,normal,262.717357,high_wallet_velocity,new_counterparty,imbalanced_flow
W0542,W0464,2026-02-08 02:12:20,2071.314888,0.233624,normal,483.907863,new_counterparty,imbalanced_flow,
W0542,W0415,2026-02-12 01:08:57,158.536581,0.263563,normal,41.784436,high_wallet_velocity,new_counterparty,
W0542,W0385,2026-03-02 10:01:27,237.40267,0.282564,normal,67.081421,high_wallet_velocity,new_counterparty,imbalanced_flow
W0542,W0197,2026-03-04 16:54:53,2279.497328,0.385767,normal,879.355349,high_wallet_velocity,new_counterparty,imbalanced_flow
W0544,W0079,2025-12-26 06:15:20,43.709596,0.654294,review,28.598935,risky_address_exposure,high_wallet_velocity,new_counterparty
W0544,W0229,2026-02-06 19:55:46,108.99295,0.215479,normal,23.485699,new_counterparty,imbalanced_flow,
W0544,W0184,2026-03-14 21:37:28,1795.720337,0.465846,monitor,836.529287,risky_address_exposure,new_counterparty,imbalanced_flow
W0547,W0565,2026-01-01 02:03:29,124.133887,0.271107,normal,33.653523,high_wallet_velocity,new_counterparty,
W0547,W0103,2026-01-17 21:34:18,652.238002,0.167464,normal,109.226088,new_counterparty,imbalanced_flow,
W0547,W0371,2026-02-24 11:02:53,92.956679,0.402024,monitor,37.370802,new_counterparty,imbalanced_flow,
W0547,W0418,2026-03-13 17:07:08,16.480671,0.444547,monitor,7.326433,risky_address_exposure,high_wallet_velocity,new_counterparty
W0547,W0029,2026-03-18 02:05:18,3036.098045,0.323112,normal,980.99834,high_wallet_velocity,new_counterparty,imbalanced_flow
W0548,W0594,2025-12-29 11:59:18,4256.915113,0.613694,monitor,2612.444183,risky_address_exposure,high_wallet_velocity,new_counterparty
W0548,W0426,2026-01-19 10:43:20,614.041753,0.315072,normal,193.467639,high_wallet_velocity,new_counterparty,imbalanced_flow
W0548,W0505,2026-02-19 08:21:47,2217.392258,0.307966,normal,682.881133,new_counterparty,imbalanced_flow,
W0548,W0615,2026-02-23 22:03:35,420.899207,0.305651,normal,128.648411,new_counterparty,imbalanced_flow,
W0549,W0575,2026-01-05 23:29:08,118.442025,0.285019,normal,33.758265,new_counterparty,imbalanced_flow,
W0550,W0670,2025-12-29 16:13:51,75.282154,0.299798,normal,22.569442,new_counterparty,imbalanced_flow,
W0550,W0505,2026-01-13 15:55:38,4450.921164,0.259858,normal,1156.607981,new_counterparty,imbalanced_flow,
W0550,W0057,2026-01-22 07:35:12,93.182003,0.322121,normal,30.015873,high_wallet_velocity,new_counterparty,imbalanced_flow
W0550,W0701,2026-01-27 14:43:12,568.907471,0.362285,normal,206.106497,high_wallet_velocity,new_counterparty,imbalanced_flow
W0550,W0503,2026-02-11 14:18:57,318.161148,0.27406,normal,87.195139,high_wallet_velocity,new_counterparty,imbalanced_flow
W0550,W0572,2026-02-13 12:15:51,608.113519,0.170477,normal,103.66935,new_counterparty,imbalanced_flow,
W0551,W0565,2026-02-03 00:34:38,13.332983,0.324894,normal,4.331801,high_wallet_velocity,new_counterparty,imbalanced_flow
W0551,W0113,2026-02-24 19:45:06,33.336377,0.607712,monitor,20.25891,risky_address_exposure,high_wallet_velocity,new_counterparty
W0551,W0705,2026-03-06 08:24:58,19.459722,0.235202,normal,4.576975,new_counterparty,,
W0553,W0322,2026-02-08 10:37:22,244.954709,0.701261,review,171.777134,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0553,W0210,2026-02-18 11:21:17,778.517768,0.584185,monitor,454.798418,risky_address_exposure,new_counterparty,imbalanced_flow
W0553,W0529,2026-03-14 16:12:15,57226.914217,0.390043,normal,22320.978353,high_wallet_velocity,large_transfer,new_counterparty
W0554,W0246,2026-01-21 17:13:19,16.748644,0.436288,monitor,7.307238,risky_address_exposure,high_wallet_velocity,new_counterparty
W0554,W0097,2026-02-02 16:35:00,159.769803,0.224322,normal,35.83986,high_wallet_velocity,new_counterparty,imbalanced_flow
W0554,W0663,2026-02-19 05:59:18,70.562265,0.271792,normal,19.178237,high_wallet_velocity,new_counterparty,
W0555,W0778,2025-12-28 02:46:01,633.943705,0.347416,normal,220.24232,high_wallet_velocity,new_counterparty,imbalanced_flow
W0555,W0624,2026-01-13 05:34:15,6608.46114,0.334989,normal,2213.764263,new_counterparty,,
W0555,W0455,2026-01-19 18:06:04,2412.45998,0.301167,normal,726.553254,new_counterparty,imbalanced_flow,
W0555,W0561,2026-02-01 00:41:41,1370.858105,0.249508,normal,342.039572,high_wallet_velocity,new_counterparty,imbalanced_flow
W0555,W0788,2026-02-07 12:53:07,3298.421976,0.301398,normal,994.138359,high_wallet_velocity,new_counterparty,imbalanced_flow
W0555,W0672,2026-02-17 22:47:24,43.044362,0.228905,normal,9.853055,new_counterparty,,
W0555,W0232,2026-02-27 17:34:54,6325.220121,0.264244,normal,1671.399017,high_wallet_velocity,new_counterparty,imbalanced_flow
W0556,W0035,2025-12-31 05:38:49,61.447423,0.493267,monitor,30.310005,risky_address_exposure,high_wallet_velocity,new_counterparty
W0556,W0154,2026-01-08 00:48:59,23.998505,0.194551,normal,4.668932,new_counterparty,imbalanced_flow,
W0556,W0056,2026-02-08 22:56:38,7963.404728,0.213566,normal,1700.714525,new_counterparty,,
W0556,W0647,2026-03-12 04:32:28,41.441514,0.75139,review,31.138737,high_counterparty_risk,risky_address_exposure,new_counterparty
W0557,W0402,2026-01-10 08:58:33,20597.79919,0.357495,normal,7363.612328,high_wallet_velocity,large_transfer,new_counterparty
W0557,W0666,2026-02-08 02:41:02,46.325251,0.609559,monitor,28.237963,high_counterparty_risk,risky_address_exposure,new_counterparty
W0557,W0769,2026-02-14 13:20:41,57.318411,0.555626,monitor,31.847572,risky_address_exposure,high_wallet_velocity,new_counterparty
W0557,W0130,2026-03-05 22:10:09,37.748363,0.482553,monitor,18.215593,risky_address_exposure,new_counterparty,imbalanced_flow
W0557,W0304,2026-03-15 16:42:52,415.218048,0.289344,normal,120.141009,high_wallet_velocity,new_counterparty,
W0558,W0654,2026-02-04 21:58:10,43.412584,0.342522,normal,14.869744,high_wallet_velocity,new_counterparty,
