transaction_id,account_id,transaction_time,amount,merchant_category,merchant_risk_band,location_proxy,device_proxy,account_age_days,transaction_count_24h,amount_count_24h,fraud_flag,chargeback_loss,velocity_1h,velocity_24h,merchant_risk_score,new_device_flag,new_location_flag,night_transaction_flag,high_amount_flag,account_tenure_band,amount_zscore_by_account
TXN-002924,ACCT-00417,2024-10-26 15:15:50,10.73,other,medium,adjacent_region,known_device_a,1737,4,41.78,0,0.0,1,6,0.45,0,0,0,0,long_tenure,-1.1845
TXN-002925,ACCT-00050,2024-10-26 05:10:19,24.88,restaurant,low,home_region,known_device_a,444,2,46.56,0,0.0,0,4,0.1,0,0,0,0,established,0.3197
TXN-002926,ACCT-00062,2024-10-26 10:11:40,149.45,grocery,low,home_region,known_device_b,306,3,558.54,0,0.0,1,3,0.1,0,0,0,1,established,1.1228
TXN-002927,ACCT-00498,2024-10-27 08:23:02,77.52,restaurant,low,home_region,known_device_a,1721,2,131.95,0,0.0,2,5,0.1,0,0,0,0,long_tenure,-0.0521
TXN-002928,ACCT-00341,2024-10-27 11:41:46,27.52,travel,medium,home_region,known_device_a,605,3,88.35,0,0.0,1,6,0.45,0,1,0,0,established,-0.6549
TXN-002929,ACCT-00596,2024-10-27 21:58:19,10.93,grocery,low,home_region,known_device_b,1330,6,55.66,0,0.0,0,7,0.1,0,0,0,0,long_tenure,-1.2947
TXN-002930,ACCT-00263,2024-10-27 12:35:44,19.64,fuel,low,home_region,known_device_a,1213,2,45.24,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-0.4725
TXN-002931,ACCT-00865,2024-10-27 15:12:21,211.58,fuel,low,home_region,new_device,30,8,1557.79,0,0.0,0,8,0.1,1,0,0,1,new,0.8484
TXN-002932,ACCT-00779,2024-10-27 15:51:06,153.91,restaurant,low,home_region,known_device_a,193,3,428.61,0,0.0,1,3,0.1,0,0,0,1,established,0.1193
TXN-002933,ACCT-00395,2024-10-27 00:45:55,29.29,digital_goods,high,home_region,known_device_b,526,5,170.67,0,0.0,0,10,0.82,0,0,1,0,established,-0.9407
TXN-002934,ACCT-00097,2024-10-27 23:36:02,15.05,grocery,low,home_region,known_device_a,903,2,36.81,0,0.0,0,5,0.1,0,0,1,0,long_tenure,-0.748
TXN-002935,ACCT-00666,2024-10-27 12:51:38,140.58,fuel,low,home_region,known_device_b,954,4,577.18,0,0.0,0,6,0.1,0,0,0,0,long_tenure,1.397
TXN-002936,ACCT-00081,2024-10-28 10:08:49,39.35,digital_goods,high,distant_region,known_device_a,503,3,115.28,0,0.0,0,4,0.82,0,0,0,0,established,0.7335
TXN-002937,ACCT-00740,2024-10-28 08:58:59,56.08,restaurant,low,adjacent_region,known_device_b,688,1,51.85,0,0.0,2,1,0.1,0,1,0,0,established,-0.5301
TXN-002938,ACCT-00469,2024-10-28 04:22:31,52.57,travel,medium,home_region,known_device_a,1467,2,94.08,0,0.0,1,3,0.45,0,1,1,0,long_tenure,-0.4446
TXN-002939,ACCT-00199,2024-10-28 22:50:18,125.2,grocery,low,adjacent_region,known_device_a,1251,3,317.35,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.7548
TXN-002940,ACCT-00209,2024-10-28 22:20:56,21.9,cash_like,high,home_region,known_device_b,795,6,110.37,0,0.0,0,6,0.82,0,0,0,0,long_tenure,-0.6807
TXN-002941,ACCT-00297,2024-10-28 14:04:58,87.41,restaurant,low,home_region,known_device_a,391,2,176.77,0,0.0,0,3,0.1,0,0,0,0,established,0.6908
TXN-002942,ACCT-00493,2024-10-28 12:03:04,12.33,other,medium,home_region,known_device_a,1211,1,10.73,0,0.0,1,3,0.45,0,0,0,0,long_tenure,-1.9088
TXN-002943,ACCT-00373,2024-10-28 01:12:24,19.58,electronics,medium,home_region,known_device_b,194,2,48.03,0,0.0,0,2,0.45,0,0,1,0,established,-1.1574
TXN-002944,ACCT-00873,2024-10-28 01:33:06,39.47,fuel,low,home_region,known_device_a,1116,2,81.78,0,0.0,0,3,0.1,0,0,1,0,long_tenure,-1.5368
TXN-002945,ACCT-00247,2024-10-28 09:23:08,41.41,travel,medium,home_region,known_device_a,5,2,65.46,0,0.0,0,4,0.45,0,0,0,0,new,0.2662
TXN-002946,ACCT-00410,2024-10-28 00:38:33,71.72,electronics,medium,home_region,known_device_b,938,4,301.06,0,0.0,0,6,0.45,0,0,1,0,long_tenure,-0.134
TXN-002947,ACCT-00194,2024-10-29 05:05:00,45.16,fuel,low,home_region,known_device_a,758,3,151.07,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.7071
TXN-002948,ACCT-00446,2024-10-29 01:14:42,27.76,digital_goods,high,home_region,known_device_a,1385,5,149.98,0,0.0,1,7,0.82,0,0,1,0,long_tenure,-1.3586
TXN-002949,ACCT-00917,2024-10-29 01:21:01,196.4,digital_goods,high,home_region,known_device_a,851,5,796.98,0,0.0,0,5,0.82,0,0,1,1,long_tenure,0.8719
TXN-002950,ACCT-00503,2024-10-29 10:39:09,38.77,travel,medium,distant_region,known_device_a,1695,2,60.11,0,0.0,1,4,0.45,0,0,0,0,long_tenure,-0.1305
TXN-002951,ACCT-00871,2024-10-29 19:51:21,123.36,grocery,low,cross_border,new_device,1530,3,409.47,0,0.0,0,3,0.1,1,0,0,0,long_tenure,1.1215
TXN-002952,ACCT-00103,2024-10-29 06:29:05,118.96,restaurant,low,home_region,known_device_a,1055,1,91.37,0,0.0,0,2,0.1,0,0,0,0,long_tenure,0.4402
TXN-002953,ACCT-00218,2024-10-29 01:26:18,30.72,fuel,low,home_region,known_device_a,719,1,35.83,0,0.0,1,1,0.1,0,0,1,0,established,-0.7953
TXN-002954,ACCT-00666,2024-10-29 08:06:27,20.17,restaurant,low,home_region,known_device_a,954,2,46.37,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-1.4855
TXN-002955,ACCT-00662,2024-10-29 20:13:51,510.88,fuel,low,home_region,known_device_b,1079,5,2806.65,0,0.0,1,5,0.1,0,0,0,1,long_tenure,1.0426
TXN-002956,ACCT-00408,2024-10-29 10:31:09,18.19,digital_goods,high,cross_border,known_device_b,1266,4,81.25,0,0.0,0,4,0.82,0,0,0,0,long_tenure,-1.2999
TXN-002957,ACCT-00010,2024-10-29 22:14:14,28.77,other,medium,distant_region,known_device_a,412,5,156.69,0,0.0,1,8,0.45,0,0,0,0,established,-0.773
TXN-002958,ACCT-00220,2024-10-30 12:33:22,40.55,restaurant,low,home_region,known_device_a,66,2,78.44,0,0.0,0,5,0.1,0,0,0,0,seasoning,-0.4559
TXN-002959,ACCT-00884,2024-10-30 07:18:49,66.47,cash_like,high,home_region,known_device_a,417,9,710.07,0,0.0,1,10,0.82,0,1,0,0,established,0.2705
TXN-002960,ACCT-00726,2024-10-30 13:24:45,20.41,restaurant,low,adjacent_region,known_device_a,413,5,116.32,0,0.0,0,6,0.1,0,0,0,0,established,-0.8536
TXN-002961,ACCT-00563,2024-10-30 11:48:17,55.16,fuel,low,home_region,known_device_b,1718,1,49.36,0,0.0,0,1,0.1,0,0,0,0,long_tenure,0.042
TXN-002962,ACCT-00766,2024-10-30 12:17:58,67.02,digital_goods,high,home_region,known_device_a,1738,4,280.32,0,0.0,0,5,0.82,0,0,0,0,long_tenure,-0.0895
TXN-002963,ACCT-00644,2024-10-30 08:12:19,38.75,electronics,medium,home_region,known_device_b,750,2,67.09,0,0.0,0,4,0.45,0,0,0,0,long_tenure,-0.0947
TXN-002964,ACCT-00852,2024-10-30 14:00:33,26.8,travel,medium,home_region,known_device_b,1304,7,218.26,0,0.0,1,9,0.45,0,0,0,0,long_tenure,0.4387
TXN-002965,ACCT-00333,2024-10-30 04:17:21,43.34,fuel,low,home_region,known_device_b,839,3,135.42,0,0.0,0,5,0.1,0,0,1,0,long_tenure,-0.4957
TXN-002966,ACCT-00756,2024-10-30 10:55:29,45.45,digital_goods,high,home_region,known_device_b,1510,5,212.88,0,0.0,0,7,0.82,0,1,0,0,long_tenure,0.3845
TXN-002967,ACCT-00715,2024-10-30 21:43:11,9.54,grocery,low,adjacent_region,new_device,535,9,95.2,0,0.0,1,9,0.1,1,0,0,0,established,-1.4589
TXN-002968,ACCT-00757,2024-10-31 13:31:52,159.44,digital_goods,high,home_region,known_device_b,282,5,765.01,0,0.0,2,6,0.82,0,1,0,1,established,1.3923
TXN-002969,ACCT-00173,2024-10-31 18:56:11,60.14,fuel,low,adjacent_region,known_device_a,1091,2,101.85,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-0.615
TXN-002970,ACCT-00477,2024-10-31 19:43:00,41.44,restaurant,low,home_region,known_device_a,617,4,170.4,0,0.0,1,4,0.1,0,0,0,0,established,-0.7572
TXN-002971,ACCT-00055,2024-10-31 09:13:59,39.35,grocery,low,home_region,known_device_a,1798,5,164.33,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.5738
TXN-002972,ACCT-00239,2024-10-31 22:15:25,46.01,grocery,low,home_region,known_device_b,1000,2,98.5,0,0.0,1,3,0.1,0,0,0,0,long_tenure,0.7528
TXN-002973,ACCT-00827,2024-10-31 20:00:04,16.58,grocery,low,home_region,known_device_a,1670,2,35.7,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-0.7901
TXN-002974,ACCT-00822,2024-10-31 11:19:31,28.07,grocery,low,home_region,new_device,56,5,117.47,0,0.0,1,6,0.1,1,1,0,0,seasoning,-0.3022
TXN-002975,ACCT-00822,2024-11-01 09:19:13,51.74,electronics,medium,home_region,known_device_b,56,3,187.06,0,0.0,0,4,0.45,0,0,0,0,seasoning,0.4602
TXN-002976,ACCT-00508,2024-11-01 18:28:32,32.07,fuel,low,adjacent_region,known_device_a,1237,2,57.06,0,0.0,2,3,0.1,0,0,0,0,long_tenure,-1.1314
TXN-002977,ACCT-00879,2024-11-01 16:18:09,27.64,fuel,low,home_region,known_device_b,1699,2,56.27,0,0.0,1,2,0.1,0,0,0,0,long_tenure,-0.2963
TXN-002978,ACCT-00717,2024-11-01 05:31:28,213.63,travel,medium,home_region,new_device,630,3,719.45,0,0.0,0,4,0.45,1,0,0,1,established,1.6601
TXN-002979,ACCT-00833,2024-11-01 02:55:01,157.71,travel,medium,home_region,known_device_a,1670,2,253.81,0,0.0,0,4,0.45,0,0,1,1,long_tenure,0.4824
TXN-002980,ACCT-00377,2024-11-01 19:34:57,279.75,fuel,low,home_region,known_device_a,950,4,1011.39,0,0.0,0,5,0.1,0,0,0,1,long_tenure,1.197
TXN-002981,ACCT-00275,2024-11-02 07:01:22,11.73,other,medium,home_region,known_device_b,637,1,14.37,0,0.0,0,4,0.45,0,0,0,0,established,-0.5083
TXN-002982,ACCT-00936,2024-11-02 02:03:28,46.24,restaurant,low,home_region,known_device_a,1279,2,90.19,0,0.0,0,2,0.1,0,0,1,0,long_tenure,-0.9031
TXN-002983,ACCT-00558,2024-11-02 04:26:25,53.79,digital_goods,high,home_region,known_device_b,906,4,260.08,0,0.0,0,4,0.82,0,0,1,0,long_tenure,0.629
TXN-002984,ACCT-00396,2024-11-02 09:50:00,37.1,travel,medium,distant_region,known_device_a,1104,3,85.17,0,0.0,0,9,0.45,0,0,0,0,long_tenure,0.3188
TXN-002985,ACCT-00203,2024-11-02 03:12:24,27.82,restaurant,low,adjacent_region,known_device_a,1249,3,98.29,0,0.0,2,5,0.1,0,0,1,0,long_tenure,-0.0777
TXN-002986,ACCT-00149,2024-11-02 23:05:09,38.05,restaurant,low,home_region,known_device_a,1561,2,84.93,0,0.0,0,5,0.1,0,0,1,0,long_tenure,-0.19
TXN-002987,ACCT-00196,2024-11-02 07:19:08,13.52,digital_goods,high,distant_region,known_device_a,187,5,67.36,0,0.0,0,5,0.82,0,0,0,0,established,-0.7137
TXN-002988,ACCT-00780,2024-11-02 14:20:38,109.85,digital_goods,high,adjacent_region,known_device_a,1254,5,633.44,0,0.0,2,7,0.82,0,0,0,0,long_tenure,0.9179
TXN-002989,ACCT-00430,2024-11-02 11:57:56,69.36,digital_goods,high,home_region,known_device_a,309,7,595.79,0,0.0,0,7,0.82,0,1,0,0,established,0.0546
TXN-002990,ACCT-00153,2024-11-02 10:11:33,361.52,cash_like,high,home_region,known_device_a,1166,3,1340.36,0,0.0,0,3,0.82,0,0,0,1,long_tenure,1.7612
TXN-002991,ACCT-00026,2024-11-02 10:57:07,34.63,fuel,low,cross_border,known_device_b,668,4,134.0,0,0.0,0,6,0.1,0,0,0,0,established,-0.5056
TXN-002992,ACCT-00863,2024-11-02 19:59:21,73.83,restaurant,low,home_region,known_device_b,859,2,127.74,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.2783
TXN-002993,ACCT-00014,2024-11-02 14:55:51,347.02,grocery,low,distant_region,known_device_b,477,1,379.22,0,0.0,0,1,0.1,0,0,0,1,established,1.803
TXN-002994,ACCT-00096,2024-11-02 19:59:45,51.34,cash_like,high,home_region,known_device_a,1409,7,375.08,0,0.0,0,7,0.82,0,1,0,0,long_tenure,-0.4301
TXN-002995,ACCT-00931,2024-11-03 19:16:39,150.95,other,medium,home_region,known_device_a,566,2,351.49,0,0.0,0,3,0.45,0,0,0,1,established,0.3429
TXN-002996,ACCT-00123,2024-11-03 07:52:42,26.37,digital_goods,high,home_region,known_device_a,1604,5,141.62,0,0.0,0,7,0.82,0,0,0,0,long_tenure,-1.1895
TXN-002997,ACCT-00626,2024-11-03 00:35:45,5.81,grocery,low,home_region,known_device_b,427,4,28.5,0,0.0,0,4,0.1,0,0,1,0,established,-1.9063
TXN-002998,ACCT-00282,2024-11-03 08:26:55,39.8,restaurant,low,home_region,known_device_b,1268,5,235.69,0,0.0,0,6,0.1,0,0,0,0,long_tenure,-1.7674
TXN-002999,ACCT-00177,2024-11-03 16:52:20,27.14,grocery,low,home_region,known_device_b,446,2,48.59,0,0.0,0,3,0.1,0,0,0,0,established,0.0596
TXN-003000,ACCT-00056,2024-11-03 02:49:14,279.95,fuel,low,home_region,known_device_b,109,1,232.48,0,0.0,1,3,0.1,0,0,1,1,seasoning,1.6173
TXN-003001,ACCT-00902,2024-11-03 09:46:28,86.15,grocery,low,adjacent_region,known_device_b,1213,5,440.0,0,0.0,2,5,0.1,0,0,0,0,long_tenure,-1.3224
TXN-003002,ACCT-00289,2024-11-03 14:34:03,37.27,fuel,low,home_region,known_device_a,1196,1,45.9,0,0.0,0,1,0.1,0,0,0,0,long_tenure,-0.7416
TXN-003003,ACCT-00251,2024-11-03 15:42:14,41.16,digital_goods,high,distant_region,new_device,767,4,182.1,0,0.0,1,7,0.82,1,0,0,0,long_tenure,-1.0106
TXN-003004,ACCT-00489,2024-11-03 19:51:04,133.29,other,medium,home_region,known_device_b,280,3,476.35,0,0.0,1,3,0.45,0,0,0,0,established,1.3402
TXN-003005,ACCT-00621,2024-11-03 12:25:00,241.21,electronics,medium,home_region,known_device_a,1112,4,739.03,0,0.0,0,5,0.45,0,0,0,1,long_tenure,1.671
TXN-003006,ACCT-00038,2024-11-03 17:13:05,132.93,other,medium,cross_border,known_device_b,1054,4,526.17,0,0.0,1,4,0.45,0,0,0,0,long_tenure,1.0582
TXN-003007,ACCT-00862,2024-11-04 03:28:49,74.93,electronics,medium,cross_border,known_device_b,712,1,64.47,0,0.0,0,1,0.45,0,1,1,0,established,0.1744
TXN-003008,ACCT-00253,2024-11-04 03:46:54,130.15,cash_like,high,home_region,known_device_a,1807,2,221.47,0,0.0,1,4,0.82,0,1,1,0,long_tenure,1.2491
TXN-003009,ACCT-00185,2024-11-04 10:04:34,59.12,fuel,low,home_region,known_device_b,1064,4,268.86,0,0.0,1,5,0.1,0,0,0,0,long_tenure,0.4517
TXN-003010,ACCT-00606,2024-11-04 08:32:22,84.44,fuel,low,distant_region,known_device_b,985,4,331.56,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.047
TXN-003011,ACCT-00649,2024-11-04 21:43:26,75.61,digital_goods,high,home_region,known_device_a,1335,3,206.1,0,0.0,0,4,0.82,0,0,0,0,long_tenure,1.4831
TXN-003012,ACCT-00313,2024-11-04 15:18:41,222.64,grocery,low,home_region,known_device_a,436,2,421.42,0,0.0,0,5,0.1,0,0,0,1,established,0.8576
TXN-003013,ACCT-00099,2024-11-05 12:00:23,228.44,electronics,medium,home_region,known_device_a,946,2,512.21,0,0.0,0,4,0.45,0,0,0,1,long_tenure,0.7709
TXN-003014,ACCT-00317,2024-11-05 06:53:26,159.88,restaurant,low,home_region,new_device,1083,8,1097.99,0,0.0,0,8,0.1,1,0,0,1,long_tenure,-0.4966
TXN-003015,ACCT-00116,2024-11-05 06:41:07,44.88,other,medium,home_region,known_device_a,1684,4,199.6,0,0.0,0,8,0.45,0,0,0,0,long_tenure,-0.0291
TXN-003016,ACCT-00156,2024-11-05 09:25:46,56.02,grocery,low,adjacent_region,known_device_a,1656,1,51.85,0,0.0,0,4,0.1,0,0,0,0,long_tenure,1.3645
TXN-003017,ACCT-00298,2024-11-05 23:19:30,24.98,travel,medium,home_region,known_device_a,115,3,80.06,1,20.01,1,4,0.45,0,0,1,0,seasoning,-1.6863
TXN-003018,ACCT-00486,2024-11-05 04:03:08,16.74,other,medium,distant_region,known_device_a,857,1,13.2,0,0.0,0,1,0.45,0,0,1,0,long_tenure,-0.6833
TXN-003019,ACCT-00862,2024-11-05 23:49:10,300.26,digital_goods,high,home_region,new_device,712,8,1914.75,1,216.83,2,8,0.82,1,0,1,1,established,1.7148
TXN-003020,ACCT-00398,2024-11-06 02:15:33,48.0,grocery,low,home_region,known_device_b,912,2,88.15,0,0.0,0,2,0.1,0,0,1,0,long_tenure,-0.847
TXN-003021,ACCT-00528,2024-11-06 17:54:33,149.97,fuel,low,home_region,known_device_a,721,2,309.4,0,0.0,0,4,0.1,0,0,0,1,long_tenure,0.4848
TXN-003022,ACCT-00269,2024-11-06 15:12:33,59.24,digital_goods,high,home_region,new_device,629,4,292.19,0,0.0,2,4,0.82,1,0,0,0,established,0.2152
TXN-003023,ACCT-00474,2024-11-06 08:56:21,89.1,electronics,medium,home_region,known_device_b,1129,1,91.31,0,0.0,0,2,0.45,0,0,0,0,long_tenure,-1.0455
TXN-003024,ACCT-00106,2024-11-06 13:37:38,21.69,fuel,low,home_region,known_device_b,197,2,45.85,0,0.0,0,3,0.1,0,0,0,0,established,-1.3435
TXN-003025,ACCT-00297,2024-11-06 16:00:50,76.33,grocery,low,cross_border,known_device_b,391,6,395.45,0,0.0,2,6,0.1,0,1,0,0,established,0.4707
TXN-003026,ACCT-00015,2024-11-06 02:32:03,62.62,digital_goods,high,home_region,known_device_b,108,6,293.65,0,0.0,0,9,0.82,0,0,1,0,seasoning,1.2932
TXN-003027,ACCT-00653,2024-11-06 17:11:11,92.05,grocery,low,home_region,known_device_b,997,3,326.16,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.2066
TXN-003028,ACCT-00378,2024-11-06 10:06:10,578.83,electronics,medium,adjacent_region,known_device_a,456,1,528.52,0,0.0,1,2,0.45,0,0,0,1,established,2.5504
TXN-003029,ACCT-00234,2024-11-06 13:53:31,193.18,grocery,low,distant_region,known_device_a,1158,4,840.86,0,0.0,0,5,0.1,0,0,0,1,long_tenure,1.2504
TXN-003030,ACCT-00860,2024-11-06 11:02:35,44.27,restaurant,low,home_region,known_device_a,422,2,75.89,0,0.0,2,2,0.1,0,0,0,0,established,-1.0699
TXN-003031,ACCT-00934,2024-11-07 06:13:43,79.84,fuel,low,home_region,known_device_b,283,2,199.1,0,0.0,1,2,0.1,0,0,0,0,established,0.208
TXN-003032,ACCT-00793,2024-11-07 02:23:35,117.49,digital_goods,high,home_region,known_device_a,1381,6,738.25,0,0.0,0,6,0.82,0,1,1,0,long_tenure,-0.1076
TXN-003033,ACCT-00818,2024-11-07 03:47:34,75.86,restaurant,low,home_region,known_device_a,305,3,274.0,0,0.0,0,3,0.1,0,0,1,0,established,1.0539
TXN-003034,ACCT-00893,2024-11-07 08:15:22,107.98,cash_like,high,home_region,known_device_a,264,3,247.23,0,0.0,0,7,0.82,0,0,0,0,established,1.0677
TXN-003035,ACCT-00879,2024-11-07 21:16:13,19.08,digital_goods,high,home_region,new_device,1699,4,75.93,0,0.0,2,5,0.82,1,0,0,0,long_tenure,-0.8962
TXN-003036,ACCT-00756,2024-11-07 16:33:06,13.78,other,medium,distant_region,known_device_b,1510,3,39.09,0,0.0,0,4,0.45,0,0,0,0,long_tenure,-0.8161
TXN-003037,ACCT-00535,2024-11-07 01:01:07,22.78,fuel,low,home_region,new_device,1521,5,86.17,0,0.0,0,5,0.1,1,0,1,0,long_tenure,-0.5335
TXN-003038,ACCT-00658,2024-11-07 19:07:05,50.91,grocery,low,home_region,known_device_a,1606,2,96.57,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.706
TXN-003039,ACCT-00290,2024-11-07 14:23:15,11.12,digital_goods,high,home_region,known_device_a,524,5,61.83,0,0.0,0,6,0.82,0,0,0,0,established,-0.9064
TXN-003040,ACCT-00170,2024-11-07 13:38:14,243.9,grocery,low,adjacent_region,known_device_b,57,1,240.02,0,0.0,2,1,0.1,0,0,0,1,seasoning,1.2076
TXN-003041,ACCT-00659,2024-11-08 13:51:32,86.49,fuel,low,adjacent_region,known_device_b,1149,3,324.28,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.1258
TXN-003042,ACCT-00558,2024-11-08 10:08:27,9.74,digital_goods,high,home_region,known_device_b,906,4,37.95,0,0.0,1,5,0.82,0,0,0,0,long_tenure,-0.8054
TXN-003043,ACCT-00154,2024-11-08 05:48:47,28.7,restaurant,low,home_region,known_device_b,944,1,35.61,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-1.1811
TXN-003044,ACCT-00749,2024-11-08 06:55:15,81.36,electronics,medium,home_region,known_device_a,1195,5,409.39,0,0.0,0,5,0.45,0,0,0,0,long_tenure,0.6482
TXN-003045,ACCT-00572,2024-11-08 18:47:17,25.86,electronics,medium,home_region,known_device_a,1660,4,84.45,0,0.0,0,4,0.45,0,0,0,0,long_tenure,0.6315
TXN-003046,ACCT-00627,2024-11-08 11:22:41,44.61,digital_goods,high,distant_region,known_device_a,117,6,305.04,0,0.0,1,9,0.82,0,0,0,0,seasoning,0.1452
TXN-003047,ACCT-00545,2024-11-08 20:35:30,107.01,other,medium,home_region,known_device_a,570,2,194.67,0,0.0,2,3,0.45,0,1,0,0,established,0.3675
TXN-003048,ACCT-00276,2024-11-08 00:53:02,179.89,restaurant,low,distant_region,known_device_a,1018,4,867.0,0,0.0,0,6,0.1,0,0,1,1,long_tenure,1.8146
TXN-003049,ACCT-00723,2024-11-08 16:43:28,142.37,grocery,low,adjacent_region,known_device_a,914,1,126.46,0,0.0,1,2,0.1,0,0,0,0,long_tenure,2.0814
TXN-003050,ACCT-00869,2024-11-08 12:21:36,57.01,other,medium,home_region,known_device_a,891,3,150.46,0,0.0,1,5,0.45,0,0,0,0,long_tenure,0.1064
TXN-003051,ACCT-00741,2024-11-08 12:06:35,32.5,restaurant,low,home_region,known_device_a,1622,4,122.03,0,0.0,1,5,0.1,0,0,0,0,long_tenure,-0.634
TXN-003052,ACCT-00534,2024-11-08 20:34:12,24.5,cash_like,high,distant_region,known_device_a,422,3,71.27,0,0.0,0,4,0.82,0,0,0,0,established,-0.1312
TXN-003053,ACCT-00513,2024-11-08 05:51:59,244.87,grocery,low,distant_region,known_device_b,568,2,532.66,0,0.0,0,2,0.1,0,0,0,1,established,1.0182
TXN-003054,ACCT-00067,2024-11-08 07:32:20,92.35,digital_goods,high,home_region,new_device,952,3,322.56,0,0.0,2,6,0.82,1,0,0,0,long_tenure,0.005
TXN-003055,ACCT-00359,2024-11-08 07:07:31,63.97,restaurant,low,home_region,known_device_a,1394,3,150.42,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.6051
TXN-003056,ACCT-00916,2024-11-08 15:53:50,284.65,restaurant,low,home_region,known_device_a,1829,2,428.28,0,0.0,0,3,0.1,0,0,0,1,long_tenure,0.9705
TXN-003057,ACCT-00155,2024-11-08 09:10:46,96.57,cash_like,high,adjacent_region,new_device,862,10,889.12,0,0.0,2,11,0.82,1,0,0,0,long_tenure,1.5212
TXN-003058,ACCT-00794,2024-11-08 19:54:52,31.51,digital_goods,high,home_region,known_device_a,934,4,146.57,0,0.0,1,5,0.82,0,0,0,0,long_tenure,-1.1157
TXN-003059,ACCT-00615,2024-11-09 19:27:10,148.61,cash_like,high,home_region,known_device_a,239,4,714.85,0,0.0,0,7,0.82,0,0,0,1,established,-0.329
TXN-003060,ACCT-00487,2024-11-09 12:26:21,13.96,grocery,low,home_region,known_device_a,1266,2,31.26,0,0.0,1,2,0.1,0,0,0,0,long_tenure,-1.0565
TXN-003061,ACCT-00914,2024-11-09 07:17:02,169.01,grocery,low,adjacent_region,known_device_b,1161,2,336.79,0,0.0,0,3,0.1,0,0,0,1,long_tenure,1.7088
TXN-003062,ACCT-00910,2024-11-09 03:39:24,57.52,other,medium,home_region,known_device_a,1626,3,197.01,0,0.0,1,5,0.45,0,0,1,0,long_tenure,1.0015
TXN-003063,ACCT-00022,2024-11-09 11:05:13,16.66,electronics,medium,home_region,known_device_b,588,2,30.24,0,0.0,0,2,0.45,0,0,0,0,established,-1.4482
TXN-003064,ACCT-00094,2024-11-09 02:24:45,40.6,other,medium,home_region,known_device_b,1126,3,126.68,0,0.0,0,3,0.45,0,1,1,0,long_tenure,-1.3629
TXN-003065,ACCT-00267,2024-11-10 21:46:27,106.64,grocery,low,adjacent_region,known_device_a,1038,1,127.3,0,0.0,0,2,0.1,0,0,0,0,long_tenure,-0.2139
TXN-003066,ACCT-00825,2024-11-10 20:46:20,40.03,digital_goods,high,home_region,known_device_b,1370,3,112.95,0,0.0,2,5,0.82,0,1,0,0,long_tenure,0.0975
TXN-003067,ACCT-00707,2024-11-10 21:58:51,120.28,other,medium,home_region,new_device,1270,8,1182.51,0,0.0,2,11,0.45,1,0,0,0,long_tenure,-0.8253
TXN-003068,ACCT-00931,2024-11-10 06:19:20,47.99,grocery,low,home_region,known_device_b,566,1,41.17,0,0.0,0,3,0.1,0,1,0,0,established,-1.4599
TXN-003069,ACCT-00295,2024-11-10 12:18:25,28.92,digital_goods,high,distant_region,known_device_b,1371,2,48.88,0,0.0,0,3,0.82,0,0,0,0,long_tenure,-0.5365
TXN-003070,ACCT-00906,2024-11-10 20:40:49,18.62,grocery,low,cross_border,known_device_a,1538,1,16.69,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.4391
TXN-003071,ACCT-00929,2024-11-10 04:25:44,84.36,other,medium,distant_region,known_device_b,1777,2,171.4,0,0.0,1,3,0.45,0,0,1,0,long_tenure,0.0528
TXN-003072,ACCT-00540,2024-11-11 04:30:21,41.67,other,medium,home_region,known_device_a,1143,4,166.23,0,0.0,0,5,0.45,0,0,1,0,long_tenure,-0.7931
TXN-003073,ACCT-00215,2024-11-11 23:28:33,101.59,grocery,low,home_region,known_device_b,1751,4,355.02,0,0.0,0,5,0.1,0,0,1,0,long_tenure,0.7408
TXN-003074,ACCT-00678,2024-11-11 21:26:18,34.89,cash_like,high,home_region,new_device,123,7,289.28,0,0.0,1,7,0.82,1,0,0,0,seasoning,-0.0449
TXN-003075,ACCT-00049,2024-11-11 14:38:42,32.46,electronics,medium,home_region,known_device_a,1698,1,27.15,0,0.0,0,2,0.45,0,0,0,0,long_tenure,-0.9494
TXN-003076,ACCT-00793,2024-11-12 15:45:47,93.33,electronics,medium,home_region,known_device_b,1381,5,454.29,0,0.0,1,6,0.45,0,0,0,0,long_tenure,-0.3508
TXN-003077,ACCT-00330,2024-11-12 00:36:30,73.75,cash_like,high,home_region,known_device_a,783,5,421.96,0,0.0,1,7,0.82,0,0,1,0,long_tenure,0.3793
