wallet_id,counterparty_wallet_id,transaction_time,token_type,amount_usd,wallet_age_days,inflow_24h,outflow_24h,transaction_count_24h,counterparty_risk_score,risky_address_exposure_flag,stablecoin_risk_label,is_synthetic
W0737,W0250,2026-02-05T16:13:20,USDC,78.699298,678,392.480995,80.301112,21,0.217224,0,0,True
W0731,W0768,2026-03-14T23:46:26,USDT,431.581214,980,45.196518,139.412267,6,0.549559,1,0,True
W0157,W0755,2026-03-12T13:05:19,USDT,20.90129,832,844.537553,13.355674,20,0.136524,0,0,True
W0338,W0756,2026-03-15T20:13:08,BUSD,2145.885465,471,119.990599,52.224025,21,0.236512,0,0,True
W0606,W0260,2026-02-12T07:25:36,DAI,365.107928,288,73.128856,3.482639,20,0.354801,0,0,True
W0407,W0781,2026-01-26T23:27:42,USDC,1621.362425,84,87.841881,6.065076,19,0.173833,0,0,True
W0318,W0336,2026-03-20T00:02:59,USDC,340.818642,222,227.484605,480.369272,26,0.280219,0,0,True
W0443,W0061,2026-01-27T15:32:36,USDT,666.801472,751,36.900046,12515.08229,18,0.051258,0,0,True
W0746,W0503,2026-02-19T09:33:38,BUSD,1942.212225,79,15.050084,64.868066,12,0.05083,0,0,True
W0282,W0529,2026-03-09T07:00:57,USDT,193.418512,728,656.256975,1295.500798,24,0.049307,0,0,True
W0632,W0569,2026-02-02T04:04:45,USDC,421.936409,278,2182.076412,118.044858,26,0.540668,1,0,True
W0193,W0449,2026-03-07T04:19:03,USDC,644.630202,571,38.837473,25.650507,5,0.623749,0,0,True
W0555,W0232,2026-02-27T17:34:54,BUSD,6325.220121,300,2093.094212,323.854458,19,0.105576,0,0,True
W0482,W0047,2025-12-31T14:18:24,USDT,23.578664,1288,157.387706,418.581913,6,0.02147,0,0,True
W0795,W0424,2026-03-09T21:40:31,USDT,28.500724,86,54.073987,31.674308,27,0.26906,1,0,True
W0137,W0770,2026-03-13T03:37:16,USDT,45.255057,59,254.64725,10.491982,8,0.269987,0,0,True
W0570,W0103,2026-02-02T10:32:02,USDT,51.979709,1383,1679.073252,21.439782,25,0.195028,0,0,True
W0474,W0269,2026-02-19T23:11:53,USDT,156.776802,29,222.616324,249.213938,27,0.321779,1,0,True
W0751,W0002,2025-12-28T17:13:47,DAI,924.609584,593,100.766982,161.247277,20,0.060199,0,0,True
W0332,W0584,2026-02-04T13:30:09,USDT,56.366614,356,29.271232,381.921387,4,0.121444,0,0,True
W0163,W0629,2026-01-11T00:25:14,USDT,23.721852,626,1397.289218,577.851155,11,0.964203,1,1,True
W0491,W0624,2026-01-04T00:17:41,USDC,37.422746,31,1113.302605,361.490858,25,0.217413,0,0,True
W0267,W0281,2026-01-16T19:42:12,USDT,2075.167969,720,25.01059,594.302812,27,0.600519,0,0,True
W0503,W0630,2026-01-30T22:05:06,USDC,19.309633,519,368.53598,437.940141,16,0.182036,0,0,True
W0278,W0282,2026-03-20T17:30:13,USDT,15.703342,878,284.740813,38.81245,3,0.508795,0,0,True
W0370,W0735,2026-01-21T03:30:02,USDT,72.282265,1032,109.924708,1635.345569,18,0.90081,0,1,True
W0726,W0535,2026-01-29T10:26:54,DAI,344.669949,991,209.736659,2094.983267,27,0.771521,0,1,True
W0772,W0529,2026-01-04T12:04:20,DAI,5897.97804,505,332.07265,23.807164,17,0.17826,1,0,True
W0381,W0211,2026-02-25T00:24:40,BUSD,37921.738688,829,124.467696,3.235778,14,0.06467,0,0,True
W0207,W0315,2026-01-30T09:59:01,USDC,5549.320207,739,70.971071,934.51758,9,0.200758,0,0,True
W0475,W0693,2026-03-08T07:59:38,USDT,247.859015,595,22.408763,91.239604,10,0.646864,1,1,True
W0510,W0577,2026-01-17T18:45:37,USDC,1097.846627,1317,33.782475,13.173301,10,0.294132,0,0,True
W0136,W0209,2026-02-09T22:07:38,USDC,23127.054549,199,134.592411,169.846555,6,0.146137,0,1,True
W0784,W0374,2026-03-05T02:43:22,USDC,583.745458,1333,1517.781047,20.688443,11,0.279747,0,0,True
W0081,W0169,2026-02-02T07:01:03,DAI,280.343334,1253,59.338574,23.488907,22,0.291991,0,0,True
W0573,W0160,2026-03-11T04:25:54,DAI,71.377487,835,180.501975,47.941592,9,0.048327,0,0,True
W0564,W0044,2026-01-29T01:15:21,BUSD,15309.969931,271,33.705246,605.960731,17,0.609256,0,0,True
W0564,W0279,2026-03-15T07:04:53,USDC,7888.746238,1119,536.044362,39.65044,1,0.138734,0,0,True
W0320,W0799,2026-03-03T08:06:37,BUSD,232.991641,845,805.506646,2.321153,26,0.09668,0,0,True
W0115,W0402,2026-01-18T22:50:00,USDC,21.491548,1172,890.425512,17.083742,13,0.978456,0,0,True
W0534,W0513,2025-12-24T08:03:55,USDT,1530.756985,928,7.295914,159.497806,28,0.512035,0,0,True
W0185,W0257,2026-02-17T14:26:48,USDC,2510.446648,1213,815.623795,193.579541,8,0.714999,1,1,True
W0708,W0463,2025-12-29T05:25:33,USDT,501.247353,1360,78.31699,46.886897,20,0.01048,0,0,True
W0523,W0538,2026-02-12T07:48:03,USDT,2968.104741,714,119.043156,321.517594,20,0.104343,0,0,True
W0748,W0438,2026-01-21T11:57:13,USDT,522.448776,154,947.375714,17.064235,20,0.046726,0,1,True
W0397,W0429,2025-12-31T11:48:27,USDT,165.932957,952,240.861492,36.749904,26,0.13864,0,0,True
W0736,W0188,2026-02-13T21:26:40,USDC,394.762541,517,1.77549,25.182563,17,0.377417,1,0,True
W0798,W0013,2026-03-13T00:40:44,BUSD,528.637418,1153,89.14699,7.472665,11,0.097299,0,0,True
W0023,W0015,2026-02-22T15:34:11,DAI,5.608614,1136,772.582278,510.247925,12,0.640901,0,0,True
W0242,W0243,2026-01-13T01:35:26,USDC,479.120607,368,1.99792,17.335646,25,0.277789,0,0,True
W0453,W0514,2026-01-14T20:25:37,USDT,49.083673,1209,317.483863,14.129893,27,0.145555,0,0,True
W0371,W0237,2026-01-31T23:46:18,USDT,24647.047159,244,105.665917,52.426672,17,0.721424,0,1,True
W0485,W0293,2026-02-21T11:25:13,USDC,7848.924727,1130,534.220483,25.004229,19,0.287278,0,0,True
W0270,W0763,2026-02-10T18:56:47,USDC,1577.148293,1249,1721.398441,163.107309,23,0.107249,0,0,True
W0516,W0023,2026-02-13T17:14:03,DAI,64830.888846,822,174.407944,312.31538,22,0.271763,1,0,True
W0474,W0226,2026-03-05T00:57:48,USDC,249.28329,162,120.452552,41.695913,15,0.7686,1,1,True
W0393,W0302,2025-12-25T05:16:07,USDT,24.859133,1325,17.700359,148.436253,3,0.173093,1,0,True
W0265,W0546,2026-01-11T21:51:29,USDT,719.565436,1100,23.42012,101.145517,23,0.506726,1,0,True
W0091,W0134,2026-02-01T07:06:36,USDC,19.779027,52,484.407619,2.917338,28,0.139181,0,0,True
W0168,W0060,2026-03-10T03:04:44,USDT,304.209145,1411,629.05754,52.911315,3,0.418998,1,0,True
W0617,W0328,2026-01-01T04:40:50,USDT,229.528405,1479,27.717599,55.933406,29,0.108304,0,0,True
W0174,W0290,2026-02-15T19:34:19,USDT,218.456682,1455,891.261209,326.460413,20,0.137522,0,0,True
W0642,W0232,2026-01-22T16:59:04,DAI,175.621158,631,1301.18667,47.083689,25,0.13388,0,0,True
W0717,W0120,2026-01-09T04:19:37,USDC,46.706506,496,47.650524,3542.963841,24,0.191928,0,0,True
W0603,W0319,2026-02-16T17:44:05,USDT,252.72625,1419,98.123718,116.055222,24,0.197522,0,0,True
W0088,W0025,2026-02-02T08:02:19,DAI,150.375639,309,164.836248,974.925734,14,0.105563,0,0,True
W0760,W0585,2026-03-15T01:56:35,USDT,2646.088437,19,185.200462,49.690322,23,0.089553,0,0,True
W0237,W0558,2026-02-22T01:13:17,USDT,98.797107,215,8.378443,385.949662,12,0.135801,0,0,True
W0561,W0126,2026-01-09T11:06:42,USDC,1289.346679,179,175.379474,2.253763,18,0.318589,1,0,True
W0392,W0200,2026-03-08T02:22:34,USDT,369.745061,1,353.652066,99.086425,12,0.509285,1,0,True
W0000,W0492,2026-03-04T06:25:34,BUSD,495.588204,1206,2418.968923,4023.12092,20,0.027242,0,0,True
W0154,W0379,2025-12-30T18:48:05,USDC,1138.268784,771,702.982395,294.266205,21,0.484804,0,0,True
W0505,W0540,2025-12-24T04:30:59,USDC,6255.489082,496,288.086626,149.21192,17,0.947096,1,1,True
W0720,W0523,2026-03-15T20:55:38,USDT,98.738249,741,15.736084,1170.053555,15,0.135408,0,0,True
W0044,W0583,2026-01-22T16:49:01,USDT,120.621193,1011,201.543271,147.725202,2,0.056265,0,0,True
W0220,W0305,2026-01-01T00:52:59,USDT,8.776753,1486,153.239115,109.392236,8,0.383949,0,0,True
W0237,W0425,2026-01-21T05:35:24,USDT,247.034043,913,509.789084,152.742968,18,0.119395,0,0,True
W0208,W0597,2026-02-11T10:46:36,USDT,368.574528,1004,147.83392,472.329266,7,0.34978,0,0,True
W0562,W0068,2026-03-10T13:06:16,USDC,9013.668981,111,464.375103,43.033933,13,0.065766,0,0,True
W0180,W0302,2026-03-18T18:42:31,DAI,673.080805,822,149.159644,152.852979,3,0.163642,0,0,True
W0072,W0569,2025-12-26T11:05:08,USDC,226.88588,921,105.940459,2310.451941,26,0.085337,0,0,True
W0702,W0594,2026-02-09T03:33:25,USDT,518.737812,332,68.714359,313.918448,29,0.218936,1,0,True
W0643,W0671,2026-03-12T07:44:22,USDT,1452.927153,416,159.703119,455.022977,5,0.370416,0,0,True
W0783,W0133,2026-02-10T12:36:18,USDC,26.621217,1288,2.6126,47.012566,12,0.679296,0,0,True
W0164,W0260,2026-01-11T12:14:37,USDC,253.633452,981,626.299504,10.905135,25,0.250054,0,0,True
W0254,W0118,2026-01-06T22:55:27,DAI,208.561232,102,8.293549,340.909069,29,0.528162,1,0,True
W0540,W0270,2026-02-27T14:24:45,USDT,530.169481,1252,16.282475,74.972061,10,0.195658,0,0,True
W0208,W0024,2026-02-01T01:01:23,USDC,15.231928,1276,122.818156,513.863495,18,0.042064,0,0,True
W0666,W0558,2026-01-19T02:06:01,USDC,69.850491,899,3585.656297,438.139608,27,0.136969,0,0,True
W0628,W0572,2026-01-15T03:49:25,USDC,155.510938,1105,47.234448,64.466382,15,0.018215,0,0,True
W0762,W0285,2025-12-25T11:55:05,USDT,1351.683015,432,112.356843,394.229617,24,0.083565,0,0,True
W0643,W0120,2026-02-04T21:40:10,DAI,21.185488,598,590.851313,119.857524,21,0.208434,0,0,True
W0243,W0029,2025-12-25T12:58:00,USDT,351.783325,1386,525.331123,2309.275572,4,0.961201,1,0,True
W0268,W0490,2026-03-11T22:24:53,USDC,24.88449,54,58.8753,867.625009,5,0.315551,1,0,True
W0300,W0361,2026-03-19T10:15:26,BUSD,2530.783354,217,838.448069,76.439669,13,0.048478,0,0,True
W0397,W0055,2026-03-05T08:22:59,DAI,288.273374,1392,488.028461,123.836975,25,0.220739,1,0,True
W0644,W0418,2026-02-18T21:09:12,USDT,768.326986,1421,367.743455,71.52817,19,0.191078,0,0,True
W0417,W0535,2025-12-27T20:15:31,USDC,296.534365,1455,162.656085,16.230471,24,0.408196,0,0,True
W0033,W0555,2026-01-19T21:39:36,USDT,444.972732,1086,3245.746604,1286.806811,23,0.205484,0,0,True
W0003,W0782,2025-12-22T01:02:45,USDT,58.275074,1262,63.869526,110.122329,22,0.209542,0,0,True
W0370,W0248,2026-03-12T03:11:00,DAI,92.611159,1473,410.768674,145.961427,5,0.426102,1,0,True
W0541,W0397,2026-03-01T00:25:01,USDC,48.854216,1216,12.827793,730.314009,26,0.136144,0,0,True
W0437,W0475,2026-02-02T00:54:26,USDT,2529.864672,583,27.805837,681.652329,22,0.16542,0,0,True
W0675,W0228,2026-02-14T21:16:21,USDT,3004.891232,986,173.12032,1182.108949,13,0.23566,0,0,True
W0276,W0601,2026-01-15T17:52:50,USDC,97.897538,234,292.980904,282.718356,10,0.381047,0,0,True
W0727,W0266,2026-01-10T13:30:02,USDT,6445.902053,200,279.857378,191.300121,21,0.475558,0,0,True
W0196,W0743,2026-01-31T16:26:17,USDC,138.132672,87,677.488524,15.7059,21,0.089046,0,0,True
W0094,W0167,2026-03-16T15:07:34,DAI,375.425732,1313,41.508175,113.484618,25,0.876362,1,1,True
W0255,W0346,2025-12-31T18:42:25,USDT,152.211466,571,224.986593,90.138839,9,0.436591,1,1,True
W0703,W0198,2026-03-15T06:20:02,USDT,490.195451,570,140.625246,561.673921,16,0.677658,1,1,True
W0623,W0125,2026-03-09T11:12:52,USDT,78.956534,1168,650.244509,117.175482,17,0.418103,0,0,True
W0684,W0232,2026-02-11T14:39:13,USDT,479.677769,1322,824.044471,1138.098929,4,0.390272,0,0,True
W0317,W0552,2026-03-08T06:06:57,USDT,55.635495,373,725.499398,13.002135,1,0.765486,0,0,True
W0593,W0738,2025-12-30T03:49:13,BUSD,10043.08295,1019,76.881076,77.997516,21,0.812116,1,1,True
W0453,W0459,2026-02-19T20:21:33,USDT,3252.074556,1313,159.450368,1007.752319,20,0.268608,0,0,True
W0287,W0093,2026-01-13T21:16:20,USDC,2652.658895,144,124.534882,339.966051,16,0.192983,0,0,True
W0483,W0266,2026-02-07T12:03:03,USDT,790.004994,1132,889.924931,55.485221,22,0.211963,0,0,True
W0784,W0609,2026-01-18T06:01:16,USDT,440.348848,259,26.076201,75.207005,14,0.697413,0,1,True
W0496,W0480,2026-01-11T23:35:32,USDT,17.073664,903,72.535686,151.750754,10,0.297691,1,0,True
W0027,W0603,2026-02-23T20:59:21,USDT,3113.358553,824,24.633356,15.717548,15,0.249623,0,1,True
W0090,W0711,2025-12-23T16:17:44,DAI,1032.689732,1343,1487.849663,222.281622,7,0.341396,0,0,True
W0561,W0504,2026-02-27T15:14:45,BUSD,2613.541113,417,2953.177093,42.831285,11,0.141786,1,0,True
W0142,W0075,2025-12-22T20:04:47,USDT,8352.607544,95,20.278474,66.5482,7,0.135828,0,0,True
W0123,W0668,2026-01-29T23:51:41,USDT,105.26428,595,189.081008,188.809407,3,0.152646,0,0,True
W0443,W0341,2026-02-04T04:49:32,USDC,348.970788,1232,88.078977,16115.910204,28,0.96188,1,1,True
W0125,W0715,2026-02-09T12:50:00,BUSD,266.861261,865,18.270839,149.255557,16,0.373101,1,0,True
W0272,W0031,2026-02-18T13:21:51,USDC,30.810388,668,3205.026276,34.984305,19,0.070657,0,0,True
W0446,W0437,2025-12-25T14:59:01,USDT,5.270638,345,64.287151,1191.147516,29,0.166701,0,0,True
W0688,W0539,2026-01-13T12:41:44,USDT,2048.951222,475,88.193997,70.421427,7,0.282218,0,0,True
W0114,W0778,2026-01-14T13:35:17,DAI,1623.994611,1301,34.949265,711.255185,7,0.212521,0,0,True
W0295,W0505,2026-01-14T02:57:08,BUSD,193.607813,1126,390.42546,103.996118,29,0.146329,0,0,True
W0060,W0706,2026-01-19T10:37:30,USDC,9181.148091,329,265.966038,40.288216,23,0.956441,1,1,True
W0194,W0036,2026-03-12T16:13:22,USDT,577.242385,424,665.620642,133.815973,6,0.702592,0,0,True
W0418,W0636,2026-01-30T23:50:41,USDC,867.456983,1158,161.280585,43.048896,9,0.643831,1,0,True
W0154,W0240,2026-03-09T04:28:09,DAI,295.170734,116,3.247725,17.414651,12,0.505003,0,0,True
W0221,W0327,2025-12-21T23:50:44,DAI,5.64574,186,127.15975,582.678095,29,0.302832,0,0,True
W0682,W0081,2026-02-28T22:57:06,USDT,3234.49022,1082,62.433955,49.229947,4,0.158267,0,0,True
W0212,W0325,2026-03-02T02:42:54,USDC,202.404261,1222,147.737662,22.278879,1,0.369814,0,0,True
W0105,W0556,2026-01-09T10:45:31,USDT,9784.326604,285,261.112093,156.740391,24,0.726404,1,1,True
W0406,W0026,2026-01-24T06:04:17,USDT,3789.155413,1135,21.478542,41.11568,12,0.516523,0,0,True
W0665,W0413,2026-02-03T16:57:05,DAI,117.04498,150,4441.480487,253.566181,13,0.065564,0,0,True
W0784,W0490,2026-02-28T08:34:42,USDT,5672.320785,507,87.369766,11.293911,13,0.055623,0,0,True
W0518,W0513,2026-02-05T11:57:45,USDC,276.70425,193,36.456149,1736.575841,20,0.28728,0,0,True
W0000,W0718,2026-02-11T20:24:12,USDT,11025.497523,1474,58.7467,24.176016,19,0.420812,1,1,True
W0484,W0266,2026-02-10T06:16:41,DAI,1790.830558,1310,138.398674,590.977923,3,0.065198,1,0,True
W0444,W0562,2026-02-01T14:04:44,USDC,884.090622,678,6.992302,350.114338,18,0.079923,0,0,True
W0072,W0546,2026-03-10T21:13:43,USDT,825.091568,59,63.212092,63.67803,13,0.054242,0,0,True
W0531,W0790,2026-01-01T15:12:03,USDT,20.940778,35,664.19725,106.723368,6,0.405229,0,0,True
W0749,W0073,2026-02-06T08:28:18,USDT,88.382167,1010,129.777762,183.512324,18,0.236059,0,0,True
W0243,W0180,2025-12-30T11:06:07,USDT,63.094813,389,512.830493,1230.438151,10,0.234415,0,0,True
W0554,W0663,2026-02-19T05:59:18,USDT,70.562265,674,90.659456,46.925171,13,0.238069,0,0,True
W0579,W0138,2026-01-24T04:03:39,USDT,26.038813,537,139.403426,131.486098,14,0.598679,0,0,True
W0468,W0660,2026-01-24T00:32:09,USDT,10.106533,595,103.122564,4096.367926,3,0.107981,0,0,True
W0027,W0195,2025-12-30T08:46:13,DAI,1552.826032,714,10.240768,14.552256,16,0.963185,1,1,True
W0009,W0611,2026-01-13T23:39:40,DAI,364.710577,571,122.522757,1332.316986,27,0.122964,0,0,True
W0064,W0136,2026-02-18T03:08:33,USDT,119.261273,251,8.023197,159.931691,16,0.344856,0,0,True
W0550,W0503,2026-02-11T14:18:57,USDT,318.161148,1411,171.239045,50.71113,21,0.121398,0,0,True
W0351,W0569,2026-02-11T20:26:44,USDT,10.802339,877,1185.079426,42.226009,16,0.734422,0,1,True
W0384,W0054,2026-01-26T05:05:33,USDT,277.112201,544,286.902617,169.780473,17,0.215018,0,0,True
W0579,W0017,2026-02-10T11:23:36,USDT,262.537585,1073,147.618046,62.15642,8,0.74674,1,1,True
W0153,W0740,2026-02-20T21:46:03,USDC,546.106105,541,15.230666,67.844212,1,0.139242,0,0,True
W0682,W0237,2026-01-25T18:18:16,USDT,32.705391,1103,181.714276,1670.963829,11,0.105731,1,0,True
W0092,W0621,2026-03-16T18:19:06,USDT,19419.590197,726,80.540168,216.335732,8,0.257065,0,0,True
W0192,W0328,2026-03-18T13:14:50,USDT,41.771009,1405,197.728579,227.610024,13,0.941146,1,1,True
W0467,W0366,2026-01-23T16:10:06,USDC,77.460824,27,75.055194,49.892877,25,0.071796,0,0,True
W0328,W0640,2026-01-10T04:06:01,USDT,13.263067,516,32.256495,155.212682,26,0.194562,0,0,True
W0177,W0547,2026-01-02T16:09:20,USDT,1123.670474,577,359.330753,127.59745,24,0.668416,1,1,True
W0529,W0635,2026-02-20T15:34:41,USDC,155.593821,886,66.025205,26.649947,15,0.087022,0,0,True
W0661,W0584,2026-03-09T09:55:01,USDC,253.272243,1235,95.042199,407.880878,7,0.91102,1,1,True
W0706,W0129,2026-02-11T00:27:12,USDT,628.298871,286,23.946521,714.011659,7,0.242412,0,0,True
W0350,W0733,2026-03-01T16:23:44,USDT,8259.693208,624,326.677971,571.211251,29,0.333533,0,0,True
W0635,W0412,2026-02-23T08:20:06,USDC,171.867102,218,66.546255,383.510284,4,0.288042,0,0,True
W0399,W0620,2026-01-17T17:49:55,DAI,37.525207,294,17.665746,60.713112,14,0.090519,0,0,True
W0002,W0365,2026-02-21T23:57:52,USDC,3302.576753,1486,413.327938,249.980154,8,0.201807,1,0,True
W0257,W0233,2026-03-18T12:12:03,USDT,1412.150268,1485,15.396197,418.839055,14,0.315617,1,1,True
W0159,W0353,2026-01-03T12:45:17,DAI,111.004776,1069,54.326911,14.748981,1,0.223487,0,0,True
W0617,W0137,2026-02-10T09:00:09,USDT,465.69219,1342,227.98846,392.918549,9,0.252526,0,0,True
W0270,W0339,2025-12-23T09:24:42,DAI,23538.832835,16,501.734475,34.045378,29,0.127756,0,0,True
W0483,W0595,2026-03-12T02:49:15,USDT,286.742559,655,1113.903002,73.691818,10,0.233354,0,0,True
W0004,W0470,2026-01-29T10:45:23,DAI,1206.646732,780,394.722281,1119.900934,25,0.369384,1,0,True
W0633,W0640,2025-12-31T23:59:41,USDT,1399.963275,1017,3003.006821,1539.105813,24,0.38297,0,0,True
W0799,W0556,2026-01-02T22:15:47,USDT,354.011041,1014,62.772267,124.665093,22,0.040204,0,0,True
W0240,W0780,2026-01-26T16:45:10,USDC,59.189605,1103,95.276528,68.924409,18,0.184984,0,0,True
W0524,W0467,2026-03-05T07:42:56,USDC,104.47632,966,84.874251,45.552739,27,0.352659,1,0,True
W0668,W0650,2026-01-18T09:41:43,USDC,1288.464042,326,65.301426,11388.597158,10,0.104339,0,0,True
W0699,W0457,2026-01-01T02:30:44,DAI,121.109831,615,152.411873,971.56785,1,0.268117,0,0,True
W0480,W0148,2026-03-17T14:45:34,USDT,498.209066,842,270.518438,106.155546,2,0.146379,1,0,True
W0161,W0788,2026-01-21T16:37:19,BUSD,465.379858,1290,66.878465,103.899966,3,0.02858,0,0,True
W0797,W0332,2026-02-15T17:50:26,USDT,3930.223997,415,13.26642,70.181225,10,0.433125,1,0,True
W0740,W0582,2025-12-25T12:37:27,USDC,259.06761,1445,26.340956,34.392656,21,0.321709,0,0,True
W0264,W0659,2026-03-01T08:44:23,USDT,564.180994,689,733.206584,454.015585,29,0.19611,0,0,True
W0335,W0012,2025-12-27T21:54:50,USDC,37.60056,563,59.94218,122.327819,9,0.30243,1,1,True
W0392,W0072,2026-01-10T19:35:46,DAI,517.719535,521,644.829482,504.240119,11,0.287991,1,0,True
W0405,W0250,2026-01-05T09:39:07,USDC,3.871986,1282,137.438594,302.255158,26,0.152019,0,0,True
W0563,W0230,2025-12-30T07:22:19,DAI,564.352934,727,43.236482,19.766451,16,0.127772,1,0,True
W0613,W0682,2026-03-16T00:19:57,DAI,8.922433,1117,169.041696,119.947746,9,0.191221,0,0,True
W0617,W0490,2026-02-23T08:44:01,USDC,62.975968,671,2075.448382,49.329256,12,0.060571,0,0,True
W0556,W0056,2026-02-08T22:56:38,USDT,7963.404728,1065,42.81989,114.85785,6,0.176541,0,0,True
W0265,W0629,2026-01-09T07:24:26,USDC,2.51704,298,5140.179546,691.181905,16,0.121478,0,0,True
W0430,W0443,2026-02-02T11:59:26,DAI,265.288121,153,220.044756,363.591215,23,0.030364,0,0,True
W0600,W0797,2026-02-16T12:10:14,USDT,6898.003323,556,90.581044,44.959011,8,0.42508,1,0,True
W0320,W0267,2025-12-22T05:42:44,USDT,76.116803,390,28.382477,14.035565,20,0.102254,0,0,True
W0609,W0402,2025-12-24T11:40:24,USDT,179.285932,508,125.833317,13.793382,7,0.981202,1,0,True
W0785,W0775,2026-03-13T08:23:00,DAI,7095.848903,231,133.514028,357.489931,8,0.056899,0,0,True
W0159,W0487,2025-12-28T16:27:14,USDT,126.281696,520,64.240488,540.900904,29,0.160274,0,0,True
W0718,W0297,2026-01-25T04:39:05,USDT,164.108856,1450,26.730074,471.331452,19,0.396735,0,0,True
W0112,W0725,2026-02-10T08:24:09,USDC,478.564449,1005,10.469137,1914.336221,16,0.521807,0,0,True
W0592,W0214,2026-03-02T18:34:46,USDT,194.577299,7,13.724705,356.455966,9,0.480807,0,0,True
W0142,W0199,2025-12-25T12:43:27,BUSD,77.966845,273,85.108519,341.961791,6,0.346225,0,0,True
W0422,W0115,2026-01-22T23:12:00,USDT,454.70778,1113,1131.171387,460.032172,2,0.341949,1,0,True
W0286,W0644,2026-03-10T15:56:02,USDC,55.232071,1103,158.518469,149.828578,6,0.061641,0,0,True
W0230,W0438,2026-03-18T16:57:45,USDT,13.306267,800,807.626979,16.546512,1,0.946203,1,1,True
W0589,W0323,2025-12-21T19:33:23,USDT,1984.202059,269,18.683285,169.13289,12,0.049766,0,0,True
W0521,W0441,2026-02-20T23:15:23,USDC,111.350022,1175,33.724327,47.0379,6,0.365736,0,0,True
W0431,W0379,2026-02-22T04:29:37,BUSD,6170.792477,297,288.319078,228.203312,3,0.723061,1,0,True
W0199,W0594,2026-02-06T00:48:06,USDT,4553.385316,727,305.256243,406.705251,11,0.92538,1,1,True
W0075,W0472,2026-02-04T02:46:56,USDC,609.39794,346,18.657476,82.714822,14,0.080982,0,0,True
W0381,W0187,2026-01-19T09:31:52,USDT,100.209959,355,408.867953,189.713025,4,0.090961,0,0,True
W0110,W0065,2026-03-08T01:55:14,DAI,2215.262682,278,80.463069,38.460478,22,0.593967,0,0,True
W0282,W0075,2026-01-12T13:14:26,USDT,2738.852303,809,49.627896,173.039693,5,0.189839,1,1,True
W0128,W0550,2025-12-28T05:31:53,DAI,4147.192853,263,338.321981,8.549754,8,0.724883,0,1,True
W0669,W0771,2026-02-21T17:43:09,USDC,93.296818,1320,8.367173,17.495621,14,0.103765,0,0,True
W0595,W0424,2026-03-08T16:07:01,USDT,196.78614,1259,284.636623,3.625353,29,0.344418,0,0,True
W0036,W0101,2026-01-13T08:38:08,USDT,7.734529,948,413.954024,1.162695,19,0.091497,0,0,True
W0194,W0347,2026-03-03T05:14:09,USDT,17.421384,1372,371.597784,131.302237,24,0.073206,0,0,True
W0071,W0722,2026-01-29T00:06:16,USDC,123.557408,530,151.149131,25.336402,6,0.585017,0,0,True
W0309,W0245,2026-02-02T08:06:12,USDT,2823.849574,1322,884.271481,32.693483,25,0.409852,1,1,True
W0465,W0352,2026-01-31T02:40:12,USDT,110.120705,410,955.713887,301.41788,17,0.709284,0,0,True
W0009,W0148,2026-01-03T01:45:40,USDC,423.204341,598,190.82376,89.347559,25,0.542109,0,0,True
W0208,W0466,2026-01-08T19:19:34,USDT,1122.041408,166,48.839803,232.255444,6,0.44209,0,0,True
W0569,W0361,2026-02-10T08:29:53,USDC,3170.925173,341,27.280992,314.097817,10,0.758344,1,1,True
W0775,W0085,2026-03-18T13:34:57,USDC,20824.547838,1229,41.503341,38.346452,15,0.032008,0,0,True
