applicant_id,application_date,loan_amount,annual_income,debt_to_income,employment_length,credit_grade,interest_rate,loan_purpose,home_ownership,delinquency_history,revolving_utilization,open_accounts,default_flag,loss_amount_if_default,income_to_loan_ratio,debt_burden_score,credit_utilization_band,loan_size_band,credit_grade_numeric,prior_delinquency_flag,application_vintage
APP-01629,2024-07-14,35947.73,178436.03,0.2035,7,D,0.2049,major_purchase,mortgage,0,0.3938,14,0,0.0,4.9638,0.244,moderate,very_large,4,0,2024Q3
APP-01630,2024-07-14,14114.25,101699.34,0.3626,8,C,0.1283,debt_consolidation,rent,0,0.3136,8,1,9442.53,7.2054,0.3107,moderate,moderate,3,0,2024Q3
APP-01631,2024-07-15,15602.58,90647.28,0.155,2,E,0.2612,debt_consolidation,rent,3,0.3158,15,1,10985.13,5.8098,0.3109,moderate,large,5,1,2024Q3
APP-01632,2024-07-15,42000.0,53970.23,0.4431,7,B,0.0976,debt_consolidation,own,0,0.456,14,0,0.0,1.285,0.4029,moderate,very_large,2,0,2024Q3
APP-01633,2024-07-16,10778.98,52272.9,0.1365,9,A,0.0713,other,rent,0,0.3854,7,0,0.0,4.8495,0.2025,moderate,moderate,1,0,2024Q3
APP-01634,2024-07-16,22919.25,77546.59,0.4511,5,C,0.145,debt_consolidation,mortgage,2,0.4044,8,0,0.0,3.3835,0.4711,moderate,large,3,1,2024Q3
APP-01635,2024-07-16,13193.56,61866.07,0.0942,7,C,0.138,debt_consolidation,own,0,0.4221,12,0,0.0,4.6891,0.1897,moderate,moderate,3,0,2024Q3
APP-01636,2024-07-17,33936.76,36627.6,0.2466,11,B,0.0911,debt_consolidation,rent,3,0.2019,9,0,0.0,1.0793,0.3276,low,very_large,2,1,2024Q3
APP-01637,2024-07-17,13062.76,44667.55,0.3852,8,C,0.1482,small_business,rent,0,0.2971,6,0,0.0,3.4195,0.3185,low,moderate,3,0,2024Q3
APP-01638,2024-07-17,18473.54,86956.89,0.1672,12,C,0.1639,debt_consolidation,mortgage,2,0.2699,9,0,0.0,4.7071,0.2633,low,large,3,1,2024Q3
APP-01639,2024-07-17,10866.31,41439.91,0.1894,7,C,0.1429,debt_consolidation,mortgage,0,0.1626,14,0,0.0,3.8136,0.1619,low,moderate,3,0,2024Q3
APP-01640,2024-07-18,38237.0,40533.57,0.1358,9,B,0.1111,debt_consolidation,own,1,0.3122,10,0,0.0,1.0601,0.2186,moderate,very_large,2,1,2024Q3
APP-01641,2024-07-18,8365.71,167680.53,0.126,10,B,0.1021,major_purchase,mortgage,0,0.1467,13,0,0.0,20.0438,0.12,low,moderate,2,0,2024Q3
APP-01642,2024-07-20,9899.62,35754.49,0.4567,4,C,0.1315,debt_consolidation,mortgage,0,0.7506,10,0,0.0,3.6117,0.505,high,moderate,3,0,2024Q3
APP-01643,2024-07-20,34112.7,108428.07,0.1884,0,A,0.077,debt_consolidation,mortgage,0,0.275,3,0,0.0,3.1785,0.1973,low,very_large,1,0,2024Q3
APP-01644,2024-07-21,9251.12,98853.29,0.3596,5,B,0.102,major_purchase,own,0,0.3736,16,0,0.0,10.6855,0.3281,moderate,moderate,2,0,2024Q3
APP-01645,2024-07-21,16587.96,69846.99,0.4366,3,D,0.21,medical,mortgage,0,0.3393,5,0,0.0,4.2107,0.3618,moderate,large,4,0,2024Q3
APP-01646,2024-07-21,7155.82,112785.31,0.4296,0,A,0.0721,major_purchase,mortgage,0,0.3087,6,0,0.0,15.7613,0.348,moderate,small,1,0,2024Q3
APP-01647,2024-07-21,18613.91,56894.37,0.0334,5,A,0.0571,home_improvement,rent,0,0.4506,11,0,0.0,3.0566,0.1636,moderate,large,1,0,2024Q3
APP-01648,2024-07-22,9335.05,55332.41,0.128,11,B,0.1024,debt_consolidation,rent,0,0.2818,12,0,0.0,5.9274,0.1644,low,moderate,2,0,2024Q3
APP-01649,2024-07-23,6194.43,50734.98,0.3016,12,D,0.2233,medical,mortgage,2,0.425,14,0,0.0,8.1904,0.3909,moderate,small,4,1,2024Q3
APP-01650,2024-07-24,20772.57,138778.6,0.2869,11,A,0.0627,home_improvement,rent,0,0.4402,8,0,0.0,6.6809,0.3073,moderate,large,1,0,2024Q3
APP-01651,2024-07-24,19074.41,69669.58,0.1862,9,C,0.1441,medical,mortgage,2,0.6017,12,0,0.0,3.6525,0.3805,elevated,large,3,1,2024Q3
APP-01652,2024-07-24,9126.3,50705.32,0.2043,8,C,0.147,home_improvement,mortgage,0,0.2841,6,0,0.0,5.556,0.2094,low,moderate,3,0,2024Q3
APP-01653,2024-07-25,11730.19,101455.42,0.4028,15,C,0.1396,major_purchase,rent,1,0.2183,10,0,0.0,8.6491,0.3435,low,moderate,3,1,2024Q3
APP-01654,2024-07-26,10571.88,240000.0,0.168,3,C,0.1569,medical,mortgage,2,0.1915,12,0,0.0,22.7017,0.2387,low,moderate,3,1,2024Q3
APP-01655,2024-07-26,31722.64,201352.01,0.3441,5,C,0.1417,other,rent,0,0.2301,14,0,0.0,6.3473,0.2732,low,very_large,3,0,2024Q3
APP-01656,2024-07-27,19777.49,94680.1,0.3271,10,B,0.1115,debt_consolidation,rent,2,0.3715,10,0,0.0,4.7873,0.3886,moderate,large,2,1,2024Q3
APP-01657,2024-07-27,10456.61,70921.24,0.1708,11,C,0.1317,home_improvement,mortgage,2,0.3973,16,0,0.0,6.7824,0.3062,moderate,moderate,3,1,2024Q3
APP-01658,2024-07-28,9896.44,26286.21,0.3793,2,A,0.0905,major_purchase,rent,0,0.0684,6,0,0.0,2.6561,0.2419,low,moderate,1,0,2024Q3
APP-01659,2024-07-29,20851.48,170928.1,0.1454,9,B,0.1063,debt_consolidation,rent,0,0.3365,16,0,0.0,8.1974,0.192,moderate,large,2,0,2024Q3
APP-01660,2024-07-29,41904.58,37501.8,0.1718,5,D,0.1874,medical,rent,1,0.3889,12,0,0.0,0.8949,0.2641,moderate,very_large,4,1,2024Q3
APP-01661,2024-07-30,23941.7,108336.83,0.146,4,B,0.1195,major_purchase,rent,0,0.1427,14,0,0.0,4.525,0.1304,low,large,2,0,2024Q3
APP-01662,2024-07-31,12441.97,43001.73,0.4004,7,E,0.2883,small_business,mortgage,0,0.2474,9,0,0.0,3.4562,0.3114,low,moderate,5,0,2024Q3
APP-01663,2024-07-31,22372.77,57030.98,0.168,12,A,0.0663,medical,rent,0,0.4076,10,0,0.0,2.5491,0.2279,moderate,large,1,0,2024Q3
APP-01664,2024-08-01,17000.93,72229.55,0.1733,5,C,0.1451,debt_consolidation,rent,0,0.5765,7,0,0.0,4.2486,0.285,elevated,large,3,0,2024Q3
APP-01665,2024-08-02,21558.47,43233.68,0.1373,5,B,0.1055,medical,rent,1,0.2468,9,0,0.0,2.0054,0.1986,low,large,2,1,2024Q3
APP-01666,2024-08-02,9137.21,120550.02,0.1584,13,B,0.0788,debt_consolidation,rent,1,0.3447,14,0,0.0,13.1933,0.2422,moderate,moderate,2,1,2024Q3
APP-01667,2024-08-02,31949.6,29900.5,0.1357,8,A,0.074,home_improvement,rent,1,0.2273,3,0,0.0,0.9359,0.1914,low,very_large,1,1,2024Q3
APP-01668,2024-08-04,10811.39,98890.63,0.1913,7,C,0.13,debt_consolidation,mortgage,0,0.2964,10,0,0.0,9.1469,0.2058,low,moderate,3,0,2024Q3
APP-01669,2024-08-04,9047.67,141661.67,0.4467,5,D,0.2129,debt_consolidation,mortgage,0,0.4598,6,1,6619.87,15.6572,0.4062,moderate,moderate,4,0,2024Q3
APP-01670,2024-08-05,23935.0,57922.21,0.1479,12,B,0.0941,home_improvement,mortgage,0,0.1848,8,0,0.0,2.42,0.1449,low,large,2,0,2024Q3
APP-01671,2024-08-06,17918.4,92341.17,0.2246,4,B,0.0912,home_improvement,own,1,0.084,8,0,0.0,5.1534,0.1971,low,large,2,1,2024Q3
APP-01672,2024-08-06,14074.56,131489.15,0.116,3,B,0.1004,home_improvement,rent,0,0.2746,9,0,0.0,9.3423,0.1551,low,moderate,2,0,2024Q3
APP-01673,2024-08-09,30433.41,146010.09,0.2246,7,E,0.2677,major_purchase,mortgage,1,0.1769,11,0,0.0,4.7977,0.2269,low,very_large,5,1,2024Q3
APP-01674,2024-08-10,13347.39,123075.76,0.3596,5,E,0.287,home_improvement,mortgage,1,0.1825,9,0,0.0,9.221,0.307,low,moderate,5,1,2024Q3
APP-01675,2024-08-10,10410.96,41001.1,0.142,9,B,0.1048,debt_consolidation,mortgage,0,0.6358,15,0,0.0,3.9383,0.2858,elevated,moderate,2,0,2024Q3
APP-01676,2024-08-10,11212.01,69798.86,0.58,7,B,0.0997,debt_consolidation,mortgage,0,0.2462,7,0,0.0,6.2254,0.4152,low,moderate,2,0,2024Q3
APP-01677,2024-08-10,6967.94,68766.79,0.1871,5,C,0.1392,home_improvement,mortgage,0,0.1316,8,0,0.0,9.869,0.1506,low,small,3,0,2024Q3
APP-01678,2024-08-11,10319.32,53305.9,0.1491,9,C,0.1447,small_business,rent,0,0.3307,6,0,0.0,5.1656,0.1923,moderate,moderate,3,0,2024Q3
APP-01679,2024-08-12,12357.65,82616.48,0.1489,0,C,0.1504,home_improvement,mortgage,0,0.081,9,0,0.0,6.6855,0.1123,low,moderate,3,0,2024Q3
APP-01680,2024-08-12,18448.91,41704.59,0.5162,9,A,0.0812,debt_consolidation,rent,0,0.388,7,0,0.0,2.2605,0.4236,moderate,large,1,0,2024Q3
APP-01681,2024-08-14,7946.13,46444.55,0.2674,9,A,0.0721,debt_consolidation,rent,0,0.3899,8,0,0.0,5.8449,0.2799,moderate,moderate,1,0,2024Q3
APP-01682,2024-08-15,14548.61,32208.64,0.5524,7,E,0.2687,debt_consolidation,own,1,0.1675,7,0,0.0,2.2139,0.414,low,moderate,5,1,2024Q3
APP-01683,2024-08-15,10349.96,89342.32,0.2951,9,A,0.0714,debt_consolidation,mortgage,1,0.3607,4,0,0.0,8.6321,0.3265,moderate,moderate,1,1,2024Q3
APP-01684,2024-08-16,29076.02,90750.98,0.4945,3,A,0.0744,debt_consolidation,rent,0,0.3109,8,0,0.0,3.1212,0.3863,moderate,very_large,1,0,2024Q3
APP-01685,2024-08-17,15466.26,25002.24,0.3947,8,C,0.1601,debt_consolidation,rent,1,0.4174,12,0,0.0,1.6166,0.4025,moderate,large,3,1,2024Q3
APP-01686,2024-08-18,17238.85,44969.53,0.203,3,C,0.1401,medical,mortgage,2,0.2776,14,0,0.0,2.6086,0.2866,low,large,3,1,2024Q3
APP-01687,2024-08-20,16686.44,74158.41,0.1177,7,C,0.1442,small_business,own,0,0.4007,17,0,0.0,4.4442,0.1965,moderate,large,3,0,2024Q3
APP-01688,2024-08-20,9076.26,27150.64,0.3677,0,C,0.1466,other,rent,1,0.3419,11,0,0.0,2.9914,0.3627,moderate,moderate,3,1,2024Q3
APP-01689,2024-08-22,5999.84,61133.5,0.3428,3,C,0.1313,debt_consolidation,mortgage,0,0.3606,16,0,0.0,10.1892,0.3142,moderate,small,3,0,2024Q3
APP-01690,2024-08-25,20714.22,240000.0,0.4154,6,C,0.1505,debt_consolidation,rent,0,0.3541,15,0,0.0,11.5862,0.3542,moderate,large,3,0,2024Q3
APP-01691,2024-08-25,10728.36,50026.81,0.1401,9,B,0.087,debt_consolidation,rent,0,0.169,9,0,0.0,4.663,0.1353,low,moderate,2,0,2024Q3
APP-01692,2024-08-25,27395.28,26573.49,0.2247,13,B,0.0901,debt_consolidation,mortgage,0,0.2355,12,0,0.0,0.97,0.2057,low,very_large,2,0,2024Q3
APP-01693,2024-08-25,42000.0,85819.58,0.5158,15,C,0.1353,other,mortgage,0,0.3584,12,0,0.0,2.0433,0.4139,moderate,very_large,3,0,2024Q3
APP-01694,2024-08-26,16408.17,72721.46,0.2572,2,E,0.2868,debt_consolidation,rent,2,0.4993,14,0,0.0,4.432,0.389,moderate,large,5,1,2024Q3
APP-01695,2024-08-26,24917.03,24000.0,0.4885,5,A,0.1006,major_purchase,rent,0,0.3537,5,0,0.0,0.9632,0.3966,moderate,large,1,0,2024Q3
APP-01696,2024-08-27,8393.38,84198.64,0.2177,7,C,0.1404,other,mortgage,1,0.1664,15,0,0.0,10.0316,0.2195,low,moderate,3,1,2024Q3
APP-01697,2024-08-27,12733.6,44639.67,0.0835,12,B,0.1115,medical,mortgage,0,0.5818,4,0,0.0,3.5057,0.2346,elevated,moderate,2,0,2024Q3
APP-01698,2024-08-27,39071.28,69626.03,0.3081,16,A,0.075,debt_consolidation,rent,1,0.222,11,0,0.0,1.782,0.2897,low,very_large,1,1,2024Q3
APP-01699,2024-08-28,17542.12,75772.52,0.1842,9,B,0.1007,debt_consolidation,mortgage,0,0.3913,14,0,0.0,4.3195,0.232,moderate,large,2,0,2024Q3
APP-01700,2024-08-30,21524.22,81596.68,0.1909,15,C,0.1248,small_business,mortgage,0,0.1465,11,0,0.0,3.7909,0.1576,low,large,3,0,2024Q3
APP-01701,2024-08-30,13188.65,174276.35,0.3669,4,B,0.1002,debt_consolidation,own,1,0.4654,11,0,0.0,13.2141,0.4017,moderate,moderate,2,1,2024Q3
APP-01702,2024-08-31,9939.02,60858.26,0.5218,16,A,0.0745,other,rent,0,0.1295,5,0,0.0,6.1232,0.3441,low,moderate,1,0,2024Q3
APP-01703,2024-09-01,8821.8,64063.35,0.4333,1,D,0.1929,debt_consolidation,own,2,0.2356,10,0,0.0,7.2619,0.4067,low,moderate,4,1,2024Q3
APP-01704,2024-09-01,22993.65,110405.64,0.244,9,C,0.1481,small_business,mortgage,0,0.3756,9,0,0.0,4.8016,0.2617,moderate,large,3,0,2024Q3
APP-01705,2024-09-01,15138.66,98487.1,0.151,8,E,0.2799,debt_consolidation,own,0,0.3972,14,0,0.0,6.5057,0.2147,moderate,large,5,0,2024Q3
APP-01706,2024-09-01,17942.54,64710.48,0.2667,11,A,0.0978,debt_consolidation,rent,0,0.4465,6,0,0.0,3.6065,0.2975,moderate,large,1,0,2024Q3
APP-01707,2024-09-02,17758.38,79899.29,0.3415,2,C,0.1697,home_improvement,rent,3,0.1542,8,0,0.0,4.4992,0.3674,low,large,3,1,2024Q3
APP-01708,2024-09-02,7190.87,24469.45,0.3113,4,E,0.2649,debt_consolidation,own,2,0.3161,9,1,4248.92,3.4029,0.3617,moderate,small,5,1,2024Q3
APP-01709,2024-09-04,16149.12,104647.32,0.3207,0,D,0.2081,home_improvement,rent,1,0.2906,15,0,0.0,6.4801,0.319,low,large,4,1,2024Q3
APP-01710,2024-09-04,24974.34,31666.77,0.2704,9,C,0.1591,major_purchase,rent,0,0.2228,9,0,0.0,1.268,0.2281,low,large,3,0,2024Q3
APP-01711,2024-09-06,11035.71,66536.92,0.3054,5,B,0.0997,debt_consolidation,mortgage,0,0.2131,10,0,0.0,6.0292,0.2454,low,moderate,2,0,2024Q3
APP-01712,2024-09-06,21753.39,38390.37,0.341,12,B,0.1,debt_consolidation,mortgage,0,0.6002,10,0,0.0,1.7648,0.3898,elevated,large,2,0,2024Q3
APP-01713,2024-09-06,25309.77,174091.43,0.5194,5,C,0.1453,major_purchase,own,3,0.415,15,0,0.0,6.8784,0.554,moderate,very_large,3,1,2024Q3
APP-01714,2024-09-07,25993.01,62538.83,0.5049,0,E,0.2644,debt_consolidation,mortgage,2,0.3442,14,1,17769.46,2.406,0.483,moderate,very_large,5,1,2024Q3
APP-01715,2024-09-07,42000.0,99188.18,0.0842,8,A,0.0747,debt_consolidation,mortgage,0,0.3194,7,0,0.0,2.3616,0.151,moderate,very_large,1,0,2024Q3
APP-01716,2024-09-07,12731.04,142777.17,0.58,0,A,0.0748,debt_consolidation,own,0,0.1265,10,0,0.0,11.2149,0.3769,low,moderate,1,0,2024Q3
APP-01717,2024-09-08,16329.67,110774.09,0.3819,11,B,0.1133,small_business,rent,0,0.5828,10,0,0.0,6.7836,0.408,elevated,large,2,0,2024Q3
APP-01718,2024-09-08,23829.86,59871.15,0.2859,6,E,0.2874,home_improvement,rent,1,0.2322,12,0,0.0,2.5124,0.2802,low,large,5,1,2024Q3
APP-01719,2024-09-08,7069.05,54614.07,0.2562,7,C,0.1474,major_purchase,own,0,0.6615,11,0,0.0,7.7258,0.3603,elevated,small,3,0,2024Q3
APP-01720,2024-09-09,13422.83,84318.69,0.3577,0,A,0.0903,home_improvement,rent,1,0.3886,13,0,0.0,6.2817,0.3718,moderate,moderate,1,1,2024Q3
APP-01721,2024-09-09,5745.53,79574.33,0.5307,6,D,0.2274,small_business,mortgage,1,0.5404,16,0,0.0,13.8498,0.5208,moderate,small,4,1,2024Q3
APP-01722,2024-09-10,14095.83,65920.07,0.1085,9,B,0.1037,home_improvement,mortgage,1,0.0858,13,0,0.0,4.6766,0.1304,low,moderate,2,1,2024Q3
APP-01723,2024-09-10,20207.83,82246.48,0.3406,6,B,0.1123,home_improvement,own,0,0.0682,5,0,0.0,4.07,0.2194,low,large,2,0,2024Q3
APP-01724,2024-09-11,22726.04,59150.42,0.1054,6,C,0.1473,debt_consolidation,mortgage,0,0.4003,13,0,0.0,2.6028,0.1892,moderate,large,3,0,2024Q3
APP-01725,2024-09-12,10708.6,64055.68,0.1439,6,D,0.2169,medical,own,0,0.3798,6,0,0.0,5.9817,0.205,moderate,moderate,4,0,2024Q3
APP-01726,2024-09-13,18206.78,76527.96,0.1718,0,C,0.1586,debt_consolidation,rent,0,0.5958,14,0,0.0,4.2033,0.2903,elevated,large,3,0,2024Q3
APP-01727,2024-09-13,13711.59,41390.82,0.2965,3,E,0.2582,debt_consolidation,rent,1,0.3964,12,0,0.0,3.0187,0.3388,moderate,moderate,5,1,2024Q3
APP-01728,2024-09-13,15936.37,61244.59,0.3895,1,A,0.0614,medical,rent,1,0.6468,9,0,0.0,3.8431,0.4729,elevated,large,1,1,2024Q3
APP-01729,2024-09-13,20675.86,85616.47,0.2132,0,A,0.0815,other,mortgage,1,0.2288,7,0,0.0,4.1409,0.2369,low,large,1,1,2024Q3
APP-01730,2024-09-13,16264.99,54973.71,0.0928,3,C,0.1573,debt_consolidation,rent,1,0.4107,8,0,0.0,3.3799,0.2253,moderate,large,3,1,2024Q3
APP-01731,2024-09-14,15014.12,151472.17,0.3285,7,C,0.1624,small_business,rent,1,0.7235,10,0,0.0,10.0887,0.4621,elevated,large,3,1,2024Q3
APP-01732,2024-09-15,40505.54,85787.5,0.1961,6,B,0.1066,debt_consolidation,own,0,0.4158,10,0,0.0,2.1179,0.2468,moderate,very_large,2,0,2024Q3
APP-01733,2024-09-15,9075.84,50104.25,0.2657,0,B,0.1039,major_purchase,mortgage,1,0.245,10,0,0.0,5.5206,0.2725,low,moderate,2,1,2024Q3
APP-01734,2024-09-16,18164.6,54993.51,0.4475,10,B,0.08,debt_consolidation,mortgage,0,0.3273,5,0,0.0,3.0275,0.3642,moderate,large,2,0,2024Q3
APP-01735,2024-09-16,42000.0,25724.41,0.1532,12,A,0.0916,debt_consolidation,mortgage,0,0.1698,6,0,0.0,0.6125,0.1432,low,very_large,1,0,2024Q3
APP-01736,2024-09-16,8091.01,56460.62,0.286,7,A,0.0533,debt_consolidation,rent,0,0.3184,8,0,0.0,6.9782,0.2677,moderate,moderate,1,0,2024Q3
APP-01737,2024-09-16,17665.11,106187.22,0.1018,2,A,0.0765,home_improvement,mortgage,0,0.2946,8,0,0.0,6.0111,0.1533,low,large,1,0,2024Q3
APP-01738,2024-09-17,10600.73,24000.0,0.473,6,C,0.1447,debt_consolidation,mortgage,1,0.3605,8,0,0.0,2.264,0.4297,moderate,moderate,3,1,2024Q3
APP-01739,2024-09-17,19387.39,49642.2,0.5274,11,B,0.1003,debt_consolidation,mortgage,1,0.3827,4,0,0.0,2.5605,0.4684,moderate,large,2,1,2024Q3
APP-01740,2024-09-17,11299.02,77570.17,0.3299,6,A,0.0564,home_improvement,mortgage,0,0.642,16,0,0.0,6.8652,0.3968,elevated,moderate,1,0,2024Q3
APP-01741,2024-09-19,42000.0,31804.16,0.0559,12,B,0.0842,major_purchase,own,1,0.3478,5,0,0.0,0.7572,0.1837,moderate,very_large,2,1,2024Q3
APP-01742,2024-09-20,24929.32,46761.56,0.3133,3,E,0.2887,debt_consolidation,own,1,0.4111,18,1,18652.62,1.8758,0.3533,moderate,large,5,1,2024Q3
APP-01743,2024-09-21,24575.54,45414.96,0.1573,9,C,0.1281,debt_consolidation,mortgage,0,0.0975,6,0,0.0,1.848,0.1224,low,large,3,0,2024Q3
APP-01744,2024-09-21,12181.59,125712.31,0.4661,8,D,0.2088,home_improvement,rent,1,0.5301,8,0,0.0,10.3199,0.48,moderate,moderate,4,1,2024Q3
APP-01745,2024-09-25,22415.4,59860.42,0.3233,10,E,0.2825,debt_consolidation,rent,0,0.2474,11,0,0.0,2.6705,0.2667,low,large,5,0,2024Q3
APP-01746,2024-09-25,42000.0,61743.35,0.1896,12,D,0.2159,debt_consolidation,mortgage,1,0.3492,7,0,0.0,1.4701,0.2617,moderate,very_large,4,1,2024Q3
APP-01747,2024-09-25,7247.79,53177.24,0.58,12,E,0.269,medical,mortgage,2,0.3813,18,1,4320.72,7.337,0.5384,moderate,small,5,1,2024Q3
APP-01748,2024-09-26,42000.0,53682.46,0.1721,16,A,0.0622,major_purchase,rent,0,0.218,5,0,0.0,1.2782,0.1696,low,very_large,1,0,2024Q3
APP-01749,2024-09-27,11918.17,107915.91,0.4903,4,B,0.1259,debt_consolidation,rent,0,0.1496,12,0,0.0,9.0547,0.3323,low,moderate,2,0,2024Q3
APP-01750,2024-09-27,14902.46,41679.08,0.4607,14,A,0.0555,major_purchase,rent,1,0.1806,8,0,0.0,2.7968,0.365,low,moderate,1,1,2024Q3
APP-01751,2024-09-27,12567.43,24591.58,0.329,11,E,0.2845,home_improvement,own,0,0.2169,8,0,0.0,1.9568,0.2603,low,moderate,5,0,2024Q3
APP-01752,2024-09-27,24406.74,62346.38,0.2503,1,B,0.0881,debt_consolidation,rent,1,0.152,8,0,0.0,2.5545,0.2338,low,large,2,1,2024Q3
APP-01753,2024-09-28,9130.0,45900.24,0.1617,5,C,0.1434,other,mortgage,1,0.6421,10,0,0.0,5.0274,0.3393,elevated,moderate,3,1,2024Q3
APP-01754,2024-09-30,14037.85,35561.95,0.2257,8,A,0.0607,other,mortgage,0,0.2224,9,0,0.0,2.5333,0.2021,low,moderate,1,0,2024Q3
APP-01755,2024-10-01,42000.0,49162.77,0.1023,17,A,0.0691,major_purchase,own,0,0.455,11,0,0.0,1.1705,0.2049,moderate,very_large,1,0,2024Q4
APP-01756,2024-10-01,19394.21,96714.65,0.214,7,C,0.1429,small_business,mortgage,0,0.2918,11,0,0.0,4.9868,0.2175,low,large,3,0,2024Q4
APP-01757,2024-10-01,25042.39,27858.29,0.2944,10,B,0.102,debt_consolidation,mortgage,0,0.2609,12,0,0.0,1.1124,0.2542,low,very_large,2,0,2024Q4
APP-01758,2024-10-01,7239.35,61350.24,0.1723,6,B,0.0864,debt_consolidation,rent,1,0.1513,6,0,0.0,8.4746,0.1884,low,small,2,1,2024Q4
APP-01759,2024-10-01,11606.45,89234.36,0.2012,0,D,0.2083,debt_consolidation,rent,4,0.3702,6,1,5265.21,7.6883,0.3952,moderate,moderate,4,1,2024Q4
APP-01760,2024-10-02,13364.97,56861.07,0.58,5,D,0.2146,other,rent,0,0.3252,11,0,0.0,4.2545,0.4405,moderate,moderate,4,0,2024Q4
APP-01761,2024-10-02,14963.78,30749.4,0.4335,3,D,0.1974,debt_consolidation,mortgage,1,0.4851,11,0,0.0,2.0549,0.4466,moderate,moderate,4,1,2024Q4
APP-01762,2024-10-03,10086.76,79550.52,0.3882,8,B,0.1179,debt_consolidation,mortgage,1,0.2653,11,0,0.0,7.8866,0.3501,low,moderate,2,1,2024Q4
APP-01763,2024-10-04,9070.1,71815.93,0.1114,15,A,0.055,medical,mortgage,0,0.3681,10,0,0.0,7.9179,0.1824,moderate,moderate,1,0,2024Q4
APP-01764,2024-10-04,42000.0,40708.14,0.4786,9,A,0.0654,debt_consolidation,mortgage,2,0.1918,6,0,0.0,0.9692,0.419,low,very_large,1,1,2024Q4
APP-01765,2024-10-06,18418.72,79232.47,0.2413,5,C,0.1613,home_improvement,rent,0,0.3614,13,0,0.0,4.3017,0.2556,moderate,large,3,0,2024Q4
APP-01766,2024-10-06,8107.96,56087.44,0.1471,4,A,0.0717,home_improvement,rent,0,0.1544,10,0,0.0,6.9176,0.1347,low,moderate,1,0,2024Q4
APP-01767,2024-10-06,9176.19,37803.43,0.2073,6,C,0.1582,small_business,rent,0,0.3285,12,0,0.0,4.1197,0.2253,moderate,moderate,3,0,2024Q4
APP-01768,2024-10-07,36700.44,44366.5,0.3907,5,C,0.1294,medical,rent,0,0.5843,10,0,0.0,1.2089,0.4136,elevated,very_large,3,0,2024Q4
APP-01769,2024-10-08,4620.76,79294.95,0.3745,1,C,0.1574,medical,mortgage,0,0.2829,11,0,0.0,17.1606,0.3077,low,small,3,0,2024Q4
APP-01770,2024-10-08,20630.89,81091.15,0.4757,5,C,0.1523,home_improvement,mortgage,0,0.5289,11,0,0.0,3.9306,0.4452,moderate,large,3,0,2024Q4
APP-01771,2024-10-08,8008.13,37526.98,0.3044,16,B,0.114,home_improvement,rent,2,0.1077,15,0,0.0,4.6861,0.291,low,moderate,2,1,2024Q4
APP-01772,2024-10-10,11415.53,71223.06,0.236,10,A,0.0915,small_business,rent,0,0.4409,8,0,0.0,6.2391,0.278,moderate,moderate,1,0,2024Q4
APP-01773,2024-10-10,4345.71,66036.03,0.2833,1,B,0.1103,debt_consolidation,mortgage,0,0.2747,7,0,0.0,15.1957,0.2522,low,small,2,0,2024Q4
APP-01774,2024-10-10,4136.99,40946.13,0.3498,7,B,0.1,home_improvement,rent,2,0.5672,7,0,0.0,9.8976,0.4644,elevated,small,2,1,2024Q4
APP-01775,2024-10-10,8119.03,130409.18,0.3706,2,E,0.2612,debt_consolidation,mortgage,1,0.6082,9,0,0.0,16.0622,0.4495,elevated,moderate,5,1,2024Q4
APP-01776,2024-10-11,20739.2,39432.43,0.2898,8,A,0.0576,small_business,own,0,0.273,10,0,0.0,1.9013,0.2555,low,large,1,0,2024Q4
APP-01777,2024-10-11,9094.88,219576.69,0.0917,12,A,0.0965,debt_consolidation,rent,0,0.02,11,0,0.0,24.1429,0.0596,low,moderate,1,0,2024Q4
APP-01778,2024-10-11,25239.66,99394.05,0.3666,11,B,0.118,debt_consolidation,mortgage,1,0.3615,9,0,0.0,3.938,0.3683,moderate,very_large,2,1,2024Q4
APP-01779,2024-10-11,32785.27,61279.94,0.1484,0,E,0.2681,major_purchase,rent,1,0.7831,10,1,18942.81,1.8691,0.3767,high,very_large,5,1,2024Q4
APP-01780,2024-10-13,10629.02,24000.0,0.4483,7,D,0.2044,debt_consolidation,mortgage,0,0.1767,8,0,0.0,2.258,0.3166,low,moderate,4,0,2024Q4
APP-01781,2024-10-13,14241.23,88329.68,0.58,3,B,0.0931,debt_consolidation,rent,0,0.0596,6,0,0.0,6.2024,0.3555,low,moderate,2,0,2024Q4
APP-01782,2024-10-13,8753.61,104766.99,0.5504,5,E,0.2856,home_improvement,rent,1,0.4838,12,0,0.0,11.9684,0.514,moderate,moderate,5,1,2024Q4
APP-01783,2024-10-13,4575.02,144898.99,0.1795,5,A,0.1053,home_improvement,own,0,0.3298,9,0,0.0,31.6718,0.2097,moderate,small,1,0,2024Q4
APP-01784,2024-10-13,21202.61,42288.21,0.2647,0,A,0.082,major_purchase,mortgage,0,0.2775,16,0,0.0,1.9945,0.2424,low,large,1,0,2024Q4
APP-01785,2024-10-14,14450.77,85478.79,0.534,5,C,0.1658,small_business,mortgage,1,0.5041,13,0,0.0,5.9152,0.511,moderate,moderate,3,1,2024Q4
APP-01786,2024-10-14,7039.67,46904.21,0.2451,11,A,0.0886,debt_consolidation,rent,1,0.0559,15,0,0.0,6.6628,0.2,low,small,1,1,2024Q4
